chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,orginal_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,sum,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
CHEMBL3183409,DB11901,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C3(N(C2=S)c4cc(F)c(C(=O)NC)cc4)CCC3)cn1,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C3(N(C2=S)c4cc(F)c(C(=O)NC)cc4)CCC3)cn1,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,477.44255,0,,yes,yes,0,0,,AD,0,0,0,0,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,CCC(C)C1CCC(C2C(C)C(C3CCC(CC)C(C(C)(C)C)C3)C(C)C23CCC3)CC1C
CHEMBL190677,DB14020,C(=O)(c1ccccc1)C(c2ccccc2)O,C(=O)(c1ccccc1)C(c2ccccc2)O,O=C(c1ccccc1)C(O)c1ccccc1,212.24984,0,,yes,yes,0,0,,AD,0,0,0,0,O=C(c1ccccc1)C(O)c1ccccc1,CC(C1CCCCC1)C(C)C1CCCCC1
CHEMBL1731,DB00948,C(=O)(N1C(=O)N(S(=O)(=O)C)CC1)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,C(=O)(N1C(=O)N(S(=O)(=O)C)CC1)NC(C(=O)NC2C(=O)N3C(C(=O)O)C(SC32)(C)C)c4ccccc4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,539.58905,2,Mw; NO,yes,yes,0,0,,AD,0,0,0,0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,CC(C)C1C2C(C)C(CC(C)C(CC(C)C3CCC(C(C)(C)C)C3C)C3CCCCC3)C2CC1(C)C
CHEMBL2111107,DB06206,C(=O)(O)CCSC[C@H]1O[C@@H]2O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@@H]7[C@H](O[C@H](O[C@@H]8[C@H](O[C@H](O[C@@H]9[C@H](O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)CSCCC(=O)O)[C@H](O)[C@H]8O)CSCCC(=O)O)[C@H](O)[C@H]7O)CSCCC(=O)O)[C@H](O)[C@H]6O)CSCCC(=O)O)[C@H](O)[C@H]5O)CSCCC(=O)O)[C@H](O)[C@H]4O)CSCCC(=O)O)[C@H](O)[C@H]3O)CSCCC(=O)O,C(=O)(O)CCSCC1OC2OC3C(OC(OC4C(OC(OC5C(OC(OC6C(OC(OC7C(OC(OC8C(OC(OC9C(OC(OC1C(O)C2O)C(O)C9O)CSCCC(=O)O)C(O)C8O)CSCCC(=O)O)C(O)C7O)CSCCC(=O)O)C(O)C6O)CSCCC(=O)O)C(O)C5O)CSCCC(=O)O)C(O)C4O)CSCCC(=O)O)C(O)C3O)CSCCC(=O)O,O[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CSCCC(O)=O)[C@@H](O[C@H]4O[C@H](CSCCC(O)=O)[C@@H](O[C@H]5O[C@H](CSCCC(O)=O)[C@@H](O[C@H]6O[C@H](CSCCC(O)=O)[C@@H](O[C@H]7O[C@H](CSCCC(O)=O)[C@@H](O[C@H]8O[C@H](CSCCC(O)=O)[C@@H](O[C@H]9O[C@H](CSCCC(O)=O)[C@@H](O[C@H]1O[C@@H]2CSCCC(O)=O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,2002.17504,3,Hb; Mw; NO,yes,yes,0,,,AD,0,0,0,0,O=C(O)CCSCC1OC2OC3C(CSCCC(=O)O)OC(OC4C(CSCCC(=O)O)OC(OC5C(CSCCC(=O)O)OC(OC6C(CSCCC(=O)O)OC(OC7C(CSCCC(=O)O)OC(OC8C(CSCCC(=O)O)OC(OC9C(CSCCC(=O)O)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,CC(C)CCCCC1CC2CC3C(CCCCC(C)C)CC(CC4C(CCCCC(C)C)CC(CC5C(CCCCC(C)C)CC(CC6C(CCCCC(C)C)CC(CC7C(CCCCC(C)C)CC(CC8C(CCCCC(C)C)CC(CC9C(CCCCC(C)C)CC(CC1C(C)C2C)C(C)C9C)C(C)C8C)C(C)C7C)C(C)C6C)C(C)C5C)C(C)C4C)C(C)C3C
CHEMBL1773,DB01101,C(=O)(OCCCCC)NC1C(F)=CN(C(=O)N=1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C,C(=O)(OCCCCC)NC1C(F)=CN(C(=O)N=1)C2OC(C(O)C2O)C,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,359.35674,0,,yes,yes,0,0,,AD,0,0,0,0,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,CCCCCCC(C)CC1CC(C)C(C2CC(C)C(C)C2C)CC1C
CHEMBL364713,DB06174,O=C1c2c(OC)c(OC)ccc2[C@H](O1)[C@H]3c4c(OC)c5c(OCO5)cc4CCN3C,O=C1c2c(OC)c(OC)ccc2C(O1)C3c4c(OC)c5c(OCO5)cc4CCN3C,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,413.43001,0,,yes,yes,0,0,1,AD,1,1,0,0,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,CCC1CCC2C(C3C(C)CCC4CC5CCCC5C(CC)C43)CC(C)C2C1CC
CHEMBL450449,DB05109,C(=O)(Oc1c2c(c3c(c1C)OCO3)[C@H]4N5[C@H]([C@H]6c7c(c(OC)c(cc7C[C@H](N6C)[C@@H]5O)C)O)[C@@H]2SC[C@]8(C(=O)OC4)c9c(cc(c(OC)c9)O)CCN8)C,C(=O)(Oc1c2c(c3c(c1C)OCO3)C4N5C(C6c7c(c(OC)c(cc7CC(N6C)C5O)C)O)C2SCC8(C(=O)OC4)c9c(cc(c(OC)c9)O)CCN8)C,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,761.85311,2,Mw; NO,yes,yes,0,0,,AD,0,0,0,0,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,CCC1CC2C(CCCC23CCC2C4C(CC(C)C)C(C)C5CCCC5C4C(CCC3C)C3C(C)C4CC5CC(C)C(CC)C(C)C5C(C4C)C23)CC1C
CHEMBL2107553,DB12954,N(=C/c1ccc(/C=N/C2C(=O)NOC2)cc1)\C3C(=O)NOC3,N(=Cc1ccc(C=NC2C(=O)NOC2)cc1)C3C(=O)NOC3,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,302.29138,0,,yes,yes,0,,,AD,0,0,0,0,O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1,CC1CCCC1CCC1CCC(CCC2CCCC2C)CC1
CHEMBL1538,DB00300,C(=O)(OC(C)C)OCOP(=O)(OCOC(=O)OC(C)C)CO[C@@H](Cn1c2c(c(ncn2)N)nc1)C,C(=O)(OC(C)C)OCOP(=O)(OCOC(=O)OC(C)C)COC(Cn1c2c(c(ncn2)N)nc1)C,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,519.4513,2,Mw; NO,yes,yes,0,0,,AD,0,0,0,0,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,CC(C)CC(C)CCCC(C)(CCCC(C)CC(C)C)CCC(C)CC1CCC2C(C)CCCC12
CHEMBL1754,DB00561,O=C1C(c2ccccc2)(c3ccccc3)C(CCN4CCOCC4)CN1CC,O=C1C(c2ccccc2)(c3ccccc3)C(CCN4CCOCC4)CN1CC,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,378.5177,0,,yes,yes,0,0,,AD,0,0,0,0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,CCC1CC(CCC2CCCCC2)C(C2CCCCC2)(C2CCCCC2)C1C
CHEMBL1615487,,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)CCOCCOCCOCCOCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)CCOCCOCCOCCOCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1287.92722,2,Mw; NO,no,yes,,0,,,0,0,0,0,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(CCCCCCCCCCCCCCC(C)CC1C(C)CC(C)C(C(C)C)C1C)CC1C(C)CC(C)C(C(C)C)C1C
CHEMBL459,DB00968,C([C@](Cc1cc(c(O)cc1)O)(N)C)(=O)O,C(C(Cc1cc(c(O)cc1)O)(N)C)(=O)O,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.21891,0,,yes,yes,0,0,,AD,0,0,0,0,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC1CCC(CC(C)(C)C(C)C)CC1C
CHEMBL849,DB08604,O(c1c(Cl)cc(Cl)cc1)c2c(O)cc(Cl)cc2,O(c1c(Cl)cc(Cl)cc1)c2c(O)cc(Cl)cc2,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,289.54679,1,LP,yes,yes,0,0,,AD,0,0,0,0,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,CC1CCC(CC2CCC(C)CC2C)C(C)C1
CHEMBL1619785,,C(=O)(OC1c2c(C(=O)O1)cccc2)[C@H]3C(S[C@H]4N3C(=O)[C@H]4NC(=O)[C@@H](c5ccccc5)N)(C)C,C(=O)(OC1c2c(C(=O)O1)cccc2)C3C(SC4N3C(=O)C4NC(=O)C(c5ccccc5)N)(C)C,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,481.53021,0,,no,yes,,0,,,0,0,0,0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,CC(CC1C(C)C2C1CC(C)(C)C2C(C)CC1CC(C)C2CCCCC12)C(C)C1CCCCC1
CHEMBL2103774,DB09070,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](C4=C(CC(=O)CC4)C[C@H]3C)CC2)CC1)C)O)#C,C(C1(C2(C(C3C(C4=C(CC(=O)CC4)CC3C)CC2)CC1)C)O)#C,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,312.45506,0,,yes,yes,0,0,,AD,0,0,0,0,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,CCC1(C)CCC2C3C(C)CC4CC(C)CCC4C3CCC21C
CHEMBL2107834,DB08931,C(N(c1c(nc(-c2c3c(nccc3)n(n2)Cc4c(F)cccc4)nc1N)N)C)(=O)OC,C(N(c1c(nc(-c2c3c(nccc3)n(n2)Cc4c(F)cccc4)nc1N)N)C)(=O)OC,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,422.42423,0,,yes,yes,0,0,,AD,0,0,0,0,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,CCC(C)C(C)C1C(C)CC(C2CC(CC3CCCCC3C)C3CCCCC32)CC1C
CHEMBL960,DB01097,C(=O)(c1c(onc1)C)Nc2ccc(C(F)(F)F)cc2,C(=O)(c1c(onc1)C)Nc2ccc(C(F)(F)F)cc2,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21233,0,,yes,yes,0,0,,AD,0,0,0,0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CC1CCCC1C(C)CC1CCC(C(C)(C)C)CC1
CHEMBL1237072,,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H]([C@H]3[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]4O[C@H]([C@@H]([C@](OC)(C4)C)O)C)[C@@H]2C)C)CC)C)O[C@@H](N3)COCCOC)C)C)C)O[C@@H](C1)C)(C)C,N(C1C(O)C(OC2C(O)(CC(C3C(C(C(O)(C(OC(=O)C(C(OC4OC(C(C(OC)(C4)C)O)C)C2C)C)CC)C)OC(N3)COCCOC)C)C)C)OC(C1)C)(C)C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,835.09286,2,Mw; NO,no,yes,,0,,,0,0,0,0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,CCCCCCC1CC2C(C)CC(C)(C)C(CC3CC(C)CC(C(C)C)C3C)C(C)C(CC3CC(C)C(C)C(C)(CC)C3)C(C)C(C)CC(CC)C(C)(C)C(C1)C2C
CHEMBL243712,DB06288,C(=O)(c1c(OC)cc(c(S(=O)(=O)CC)c1)N)NCC2N(CC)CCC2,C(=O)(c1c(OC)cc(c(S(=O)(=O)CC)c1)N)NCC2N(CC)CCC2,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.48559,0,,yes,yes,0,0,,AD,0,0,0,0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,CCC1CCCC1CCC(C)C1CC(C(C)(C)CC)C(C)CC1CC
CHEMBL503,DB00227,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@H]3OC(=O)C[C@H](O)C3)C)=C[C@@H](C1)C)[C@H](CC)C,C(=O)(OC1C2C(C=CC(C2CCC3OC(=O)CC(O)C3)C)=CC(C1)C)C(CC)C,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.55032,0,,yes,yes,0,0,,AD,0,0,0,0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)C(C)CC1CC(C)CC2CCC(C)C(CCC3CC(C)CC(C)C3)C21
CHEMBL1201891,DB11921,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC(=N2)C)C)C,C(=O)(OCC(=O)C12C3(C(C4C(C5(C(=CC(=O)C=C5)CC4)C)C(O)C3)CC1OC(=N2)C)C)C,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,441.52767,0,,yes,yes,0,0,,AD,0,0,0,0,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,CC(C)CCC(C)C12CC(C)CC1CC1C3CCC4CC(C)CCC4(C)C3C(C)CC12C
CHEMBL1201349,DB00941,c12-c3c(cccc3)C(c1cccc2)[N+](CCCCCC[N+](C4c5c(-c6c4cccc6)cccc5)(C)C)(C)C,c12-c3c(cccc3)C(c1cccc2)[N+](CCCCCC[N+](C4c5c(-c6c4cccc6)cccc5)(C)C)(C)C,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,502.74774,1,Mw,yes,yes,0,0,,AD,0,0,0,0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,CC(C)(CCCCCCC(C)(C)C1C2CCCCC2C2CCCCC21)C1C2CCCCC2C2CCCCC21
CHEMBL1502,DB00213,O=S(c1nc2c(cc(OC(F)F)cc2)[nH]1)Cc3c(OC)c(OC)ccn3,O=S(c1nc2c(cc(OC(F)F)cc2)[nH]1)Cc3c(OC)c(OC)ccn3,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,383.37565,0,,yes,yes,0,0,,AD,0,0,0,0,COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,CCC1CCCC(CC(C)C2CC3CCC(CC(C)C)CC3C2)C1CC
CHEMBL276520,DB08953,c12c(c[nH]c1cccc2)CCC3CCNCC3,c12c(c[nH]c1cccc2)CCC3CCNCC3,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.3393,0,,yes,yes,1,1,,WD,2,1,1,0,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,C1CCC(CCC2CCC3CCCCC32)CC1
CHEMBL1200376,,C(=O)(O[C@@]1(C(=O)CO)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)c5ccccc5,C(=O)(OC1(C(=O)CO)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)c5ccccc5,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,496.57971,0,,no,yes,,0,,,0,0,0,0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,CCC(C)C1(CC(C)C2CCCCC2)C(C)CC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C
CHEMBL329203,DB08999,C(NC)(CC1CCCC1)C,C(NC)(CC1CCCC1)C,CNC(C)CC1CCCC1,141.25803,0,,yes,yes,1,,,DISCONT,0,0,0,0,CNC(C)CC1CCCC1,CCC(C)CC1CCCC1
CHEMBL820,DB01008,O=S(=O)(OCCCCOS(=O)(=O)C)C,O=S(=O)(OCCCCOS(=O)(=O)C)C,CS(=O)(=O)OCCCCOS(C)(=O)=O,246.30258,0,,yes,yes,0,0,,AD,0,0,0,0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CC(C)(C)CCCCCCC(C)(C)C
CHEMBL1439973,DB11386,C(C(O)(C)C)(Cl)(Cl)Cl,C(C(O)(C)C)(Cl)(Cl)Cl,CC(C)(O)C(Cl)(Cl)Cl,177.45859,0,,yes,yes,0,0,,AD,0,0,0,0,CC(C)(O)C(Cl)(Cl)Cl,CC(C)(C)C(C)(C)C
CHEMBL170797,DB08988,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1,261.36641,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,CCCC(C)C1(C2CCCCC2)CCCC(C)CC1
CHEMBL1077,DB00963,C(=O)(c1c(c(ccc1)CC(=O)O)N)c2ccc(Br)cc2,C(=O)(c1c(c(ccc1)CC(=O)O)N)c2ccc(Br)cc2,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,334.17604,0,,yes,yes,0,1,1,WD,2,1,1,0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,CC(C)CC1CCCC(C(C)C2CCC(C)CC2)C1C
CHEMBL615,DB00417,C(=O)(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(S[C@@H]21)(C)C)COc3ccccc3,C(=O)(NC1C(=O)N2C(C(=O)O)C(SC21)(C)C)COc3ccccc3,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.39546,0,,yes,yes,0,0,,AD,0,0,0,0,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,CC(CCC1CCCCC1)CC1C(C)C2C1CC(C)(C)C2C(C)C
CHEMBL1561,DB00491,N1([C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1)CO)CCO,N1(C(C(O)C(O)C(O)C1)CO)CCO,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,207.22799,0,,yes,yes,0,0,,AD,0,0,0,0,OCCN1CC(O)C(O)C(O)C1CO,CCCC1CC(C)C(C)C(C)C1CC
CHEMBL1200761,DB00269,C(=C(c1ccc(OC)cc1)c2ccc(OC)cc2)(Cl)c3ccc(OC)cc3,C(=C(c1ccc(OC)cc1)c2ccc(OC)cc2)(Cl)c3ccc(OC)cc3,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,380.87387,1,LP,yes,yes,1,0,,DISCONT,0,0,0,0,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCC1CCC(C(C)C(C2CCC(CC)CC2)C2CCC(CC)CC2)CC1
CHEMBL57,DB00238,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.30428,0,,yes,yes,0,0,,AD,0,0,0,0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,CC1CC2C(C)CCCC2C(C2CC2)C2CCCCC12
CHEMBL1200971,DB00689,C(=O)(C1=C(COC(=O)C)CS[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)O,C(=O)(C1=C(COC(=O)C)CSC2N1C(=O)C2NC(=O)C(c3ccccc3)N)O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,405.43173,0,,yes,yes,0,0,,AD,0,0,0,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,CC(C)CCC1CCC2C(CC(C)C(C)C3CCCCC3)C(C)C2C1C(C)C
CHEMBL163672,DB13279,C(=O)(OCC)COc1cc2c(C(=C(C(=O)O2)CCN(CC)CC)C)cc1,C(=O)(OCC)COc1cc2c(C(=C(C(=O)O2)CCN(CC)CC)C)cc1,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,361.44089,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,CCCC(C)CCC1CCC2C(C1)CC(C)C(CCC(CC)CC)C2C
CHEMBL1331216,DB00424,C(=O)(O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C)[C@@H](c3ccccc3)CO,C(=O)(OC1CC2N(C(C1)CC2)C)C(c3ccccc3)CO,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,289.37691,0,,yes,yes,0,0,,AD,0,0,0,0,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,CCC(C(C)CC1CC2CCC(C1)C2C)C1CCCCC1
CHEMBL681,DB00292,C(=O)(OCC)c1n([C@@H](c2ccccc2)C)cnc1,C(=O)(OCC)c1n(C(c2ccccc2)C)cnc1,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.29512,0,,yes,yes,0,0,,AD,0,0,0,0,CCOC(=O)c1cncn1C(C)c1ccccc1,CCCC(C)C1CCCC1C(C)C1CCCCC1
CHEMBL1200877,,C(C(C)(C)C)(=O)OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)O,C(C(C)(C)C)(=O)OCC(=O)C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)O,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.57982,0,,no,yes,,0,,,0,0,0,0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,CC1CCC2(C)C(C1)C(C)CC1C3CC(C)C(C)(C(C)CCC(C)C(C)(C)C)C3(C)CC(C)C12C
CHEMBL86715,DB00387,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.44813,0,,yes,yes,0,0,,AD,0,0,0,0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,CC(CCC1CCCC1)(C1CCCCC1)C1CCCCC1
CHEMBL1241,DB00792,N(c1ncccc1)(Cc2ccccc2)CCN(C)C,N(c1ncccc1)(Cc2ccccc2)CCN(C)C,CN(C)CCN(Cc1ccccc1)c1ccccn1,255.36507,0,,yes,yes,0,0,,AD,0,0,0,0,CN(C)CCN(Cc1ccccc1)c1ccccn1,CC(C)CCC(CC1CCCCC1)C1CCCCC1
CHEMBL1898387,,C(=O)(c1c(O)cc(OC)cc1)c2ccc(cc2)C,C(=O)(c1c(O)cc(OC)cc1)c2ccc(cc2)C,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,242.27628,0,,no,yes,,0,,,0,0,0,0,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,CCC1CCC(C(C)C2CCC(C)CC2)C(C)C1
CHEMBL469,DB00465,C(=O)(c1n2c(cc1)C(C(=O)O)CC2)c3ccccc3,C(=O)(c1n2c(cc1)C(C(=O)O)CC2)c3ccccc3,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,255.27501,0,,yes,yes,0,0,1,AD,1,1,0,0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,CC(C)C1CCC2C(C(C)C3CCCCC3)CCC12
