,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0
1279,C(=O)(OCC(C(CC)C)(COC(=O)N)C)N,CHEMBL1200922,0.5,1,0,0,0,0,0
1280,C1(C(C2CC1CC2)(C)C)(NC)C,CHEMBL267936,0.0,0,0,0,0,0,0
1281,N(CCCl)(CCCl)C,CHEMBL427,0.0,0,0,0,0,0,0
1282,Clc1ccc(C(c2ccccc2)N3CCN(Cc4cc(ccc4)C)CC3)cc1,CHEMBL1623,0.0,0,0,0,0,0,0
1283,C(=O)(c1c(Nc2c(Cl)c(ccc2Cl)C)cccc1)O,CHEMBL509,0.0,0,0,0,0,0,0
1284,N(CC(Oc1ccccc1)Oc2ccccc2)(C)C,CHEMBL85231,1.0,1,1,0,0,0,0
1285,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3C=C(C4[C@@]([C@H]3CC2)(CCC(=O)C=4)C)C)CC1)C)C)C,CHEMBL2106825,1.0,1,1,0,0,0,0
1286,O=P(O)(O)CP(=O)(O)O,CHEMBL180570,0.0,0,0,0,0,0,0
1287,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)[C@H](C3)C)C)CC2)CC1)C)C,CHEMBL717,0.0,0,0,0,0,0,0
1288,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)C,CHEMBL1201173,0.5,1,0,0,0,0,0
1289,C(=O)(c1c(Nc2c(c(ccc2)C)C)cccc1)O,CHEMBL686,0.0,0,0,0,0,0,0
1290,C(F)(F)(F)c1c2c(c(C(O)C3NCCCC3)cc(C(F)(F)F)n2)ccc1,CHEMBL416956,0.0,0,0,0,0,0,0
1291,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@@H]3C=C(C4[C@@]([C@H]3CC2)(CCC(=O)C=4)C)C)CC1)C)C,CHEMBL1201139,1.0,1,1,0,0,0,0
1292,[C@H]([C@@H]([C@H](O)CO)O)([C@@H](O)CNC)O,CHEMBL1200570,0.5,1,0,0,0,0,0
1293,C(=O)(NCCc1c2c(ccc(OC)c2)[nH]c1)C,CHEMBL45,0.0,0,0,0,0,0,0
1294,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cccc2)O)Nc3ncc(s3)C,CHEMBL599,0.0,0,0,0,0,0,0
1295,C(=O)([C@H](Cc1ccc(N(CCCl)CCCl)cc1)N)O,CHEMBL852,0.0,0,0,0,0,0,0
1296,C12(N)CC3(CC(C1)(CC(C2)C3)C)C,CHEMBL807,0.0,0,0,0,0,0,0
1297,O=P(Oc1c2c(c(OP(=O)(O)O)cc1C)cccc2)(O)O,CHEMBL1201348,0.5,1,0,0,0,0,0
1298,O=C1c2c(C(=O)C=C1C)cccc2,CHEMBL590,0.5,1,0,0,0,0,0
1299,C(=O)(O[C@H]1[C@H](C(C)C)CC[C@H](C1)C)c2c(O)cccc2,CHEMBL3039111,0.0,0,0,0,0,0,0
1300,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C[N+](CCC3)(C)C,CHEMBL524004,0.0,0,0,0,0,0,0
1301,C(=O)(OCC)C1(c2ccccc2)CCN(CC1)C,CHEMBL607,0.0,0,0,0,0,0,0
1302,O(c1c(cccc1)C)CC(O)CO,CHEMBL229128,0.0,0,0,0,0,0,0
1303,C(NC)(Cc1ccccc1)(C)C,CHEMBL1201234,0.5,1,0,0,0,0,0
1304,O=C1C(c2ccccc2)(NC(=O)N1C)CC,CHEMBL861,1.5,1,1,1,0,0,0
1305,C(=O)(Nc1c(cccc1C)C)C2N(CCCC2)C,CHEMBL1087,0.0,0,0,0,0,0,0
1306,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)C[C@@H]1C)C)O)CO,CHEMBL1201148,0.5,1,0,0,0,0,0
1307,C(=O)(OCC(COC(=O)N)(CCC)C)N,CHEMBL979,0.0,0,0,0,0,0,0
1308,N(c1ncccc1)(Cc2ccc(OC)cc2)CCN(C)C,CHEMBL511,0.5,1,0,0,0,0,0
1309,O(c1ccc(O)cc1)C,CHEMBL544,0.5,1,0,0,0,0,0
1310,C(=O)(OC1C(C(C)C)CCC(C1)C)c2c(cccc2)N,CHEMBL1597075,0.0,0,0,0,0,0,0
1311,S=C1c2c(nc[nH]2)NC=N1,CHEMBL1425,0.0,0,0,0,0,0,0
1312,C(N(C)C)(=O)[C@H]1NC[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@H](O)C)[C@H]3[C@H]2C)C1,CHEMBL127,0.0,0,0,0,0,0,0
1313,C(=O)(c1c(O)ccc(c1)N)O,CHEMBL704,0.0,0,0,0,0,0,0
1314,O=S(c1cc2c(Sc3c(N2CCC4N(CCCC4)C)cccc3)cc1)C,CHEMBL1088,0.0,0,0,0,0,0,0
1315,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](c4c(cc(OC)cc4)CC3)CC2)CC1)C)O)#C,CHEMBL1201151,0.0,0,0,0,0,0,0
1316,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(C([C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O)=C)cccc4O)O)O)N,CHEMBL249837,0.5,1,0,0,0,0,0
1317,N(C1C(=O)N(c2ccccc2)N(C=1C)C)(CS(=O)(=O)O)C,CHEMBL461522,3.0,1,1,1,1,1,1
1318,c1([C@H]([C@@H](N)C)O)cc(O)ccc1,CHEMBL1201319,0.0,0,0,0,0,0,0
1319,O=C1OC(COc2cc(cc(c2)C)C)CN1,CHEMBL1079604,0.0,0,0,0,0,0,0
1320,C(=O)(OCc1ccccc1)NC[C@H]2CN([C@H]3[C@@H](c4c5c(n(cc5C3)C)ccc4)C2)C,CHEMBL19215,0.0,0,0,0,0,0,0
1321,C(N(C)C)(=N)NC(=N)N,CHEMBL1431,0.0,0,0,0,0,0,0
1322,C(=O)(OC(C[N+](C)(C)C)C)C,CHEMBL978,0.0,0,0,0,0,0,0
1323,C(C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)(=O)CC,CHEMBL651,0.0,0,0,0,0,0,0
1324,C(=O)(OCC[N+](CC)(CC)C)C1c2c(Oc3c1cccc3)cccc2,CHEMBL1201264,0.5,1,0,0,0,0,0
1325,N(c1ncccc1)(Cc2sccc2)CCN(C)C,CHEMBL1411979,3.0,1,1,1,1,1,1
1326,O=C1c2c(N=C(N1c3c(cccc3)C)C)cccc2,CHEMBL282052,2.0,1,1,1,1,0,0
1327,O=C1C(C(=O)NC(=O)N1C)(CC)CC,CHEMBL450,1.5,1,1,1,0,0,0
1328,C(/N=C1\N(N=C(S(=O)(=O)N)S\1)C)(=O)C,CHEMBL19,0.0,0,0,0,0,0,0
1329,c12c(Sc3c(N1CC4CN(CC4)C)cccc3)cccc2,CHEMBL1200959,0.5,1,0,0,0,0,0
1330,N12CN3CN(C1)CN(C2)C3,CHEMBL1201270,0.0,0,0,0,0,0,0
1331,S=C1N(C=CN1)C,CHEMBL1515,0.0,0,0,0,0,0,0
1332,C(=O)([O-])[C@H](CCSC)[NH3+],CHEMBL42336,0.0,0,0,0,0,0,0
1333,C(=O)(OCC(O)COc1c(OC)cccc1)N,CHEMBL1201117,0.0,0,0,0,0,0,0
1334,C(#CCC)C(C1(C(=O)N(C(=O)NC1=O)C)CC=C)C,CHEMBL7413,0.0,0,0,0,0,0,0
1335,C(=O)(c1ccc(N(CC2=NC3C(=NC(=N)NC=3N)N=C2)C)cc1)N[C@H](C(=O)O)CCC(=O)O,CHEMBL34259,0.0,0,0,0,0,0,0
1336,N(C[C@H](CN1c2c(Sc3c1cccc3)ccc(OC)c2)C)(C)C,CHEMBL1764,0.5,1,0,0,0,0,0
1337,O(c1c(C(C(N)C)O)cc(OC)cc1)C,CHEMBL524,0.5,1,0,0,0,0,0
1338,O=C1Oc2c(OC)c3c(cc2C=C1)cco3,CHEMBL416,0.0,0,0,0,0,0,0
1339,C(OC)(F)(F)C(Cl)Cl,CHEMBL1341,1.0,1,1,0,0,0,0
1340,O(c1c(cccc1)CC(NC)C)C,CHEMBL2010507,0.0,0,0,0,0,0,0
1341,C(=O)(O[C@H]1C[C@@H]2[N+]([C@@H]([C@H]3O[C@H]32)C1)(C)C)[C@@H](c4ccccc4)CO,CHEMBL1354199,0.0,0,0,0,0,0,0
1342,O=C1C(c2ccccc2)(CC(=O)N1C)C,CHEMBL697,0.0,0,0,0,0,0,0
1343,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N(C(N2)CCl)C)c1)N,CHEMBL1577,1.0,1,1,0,0,0,0
1344,C(=O)(OC)CCC(=O)CN,CHEMBL1096562,0.0,0,0,0,0,0,0
1345,C(=O)(OC)c1cnccc1,CHEMBL379845,0.0,0,0,0,0,0,0
1346,C(=O)(OC)c1c(O)cccc1,CHEMBL108545,0.0,0,0,0,0,0,0
1347,O=C1N(SC(Cl)=C1)C,CHEMBL1738962,0.0,0,0,0,0,0,0
1348,C([C@](Cc1cc(c(O)cc1)O)(N)C)(=O)O,CHEMBL459,0.0,0,0,0,0,0,0
1349,N(c1cc2c(nc3c([s+]2)cc(N(C)C)cc3)cc1)(C)C,CHEMBL405110,0.0,0,0,0,0,0,0
1350,C(=O)(N[C@H](CO)CC)[C@@H]1C=C2c3c4c(ccc3)[nH]cc4C[C@H]2N(C1)C,CHEMBL1201356,0.0,0,0,0,0,0,0
1351,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)[N@@+](CC6CC6)(CC4)C)O2,CHEMBL1186579,0.0,0,0,0,0,0,0
1352,C(=O)(OC)c1ccc(O)cc1,CHEMBL325372,0.0,0,0,0,0,0,0
1353,C(=O)(OC)C(c1ccccc1)C2NCCCC2,CHEMBL796,0.0,0,0,0,0,0,0
1354,O=C1C(C(=O)NC(=O)N1C)(c2ccccc2)CC,CHEMBL45029,0.0,0,0,0,0,0,0
1355,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)O)CO,CHEMBL650,0.0,0,0,0,0,0,0
1356,C(=O)(O[C@@]1(C(=O)COC(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)CC,CHEMBL1697782,0.0,0,0,0,0,0,0
1357,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)O)CCC(=O)O,CHEMBL1201265,0.0,0,0,0,0,0,0
1358,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)CC1)C)O)CO,CHEMBL323404,0.0,0,0,0,0,0,0
1359,O=C1C=C2[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@@](O)(CC4)C)(CC3)C)CC2)(CC1)C,CHEMBL1395,0.0,0,0,0,0,0,0
1360,O=C1C(C(=O)NCC1C)(CC)CC,CHEMBL1200790,1.5,1,1,1,0,0,0
1361,C(=O)(NC(CO)CC)[C@@H]1C=C2c3c4c(n(cc4C[C@H]2N(C1)C)C)ccc3,CHEMBL485253,0.5,1,0,0,0,0,0
1362,C(=O)(c1c(OC)cccc1OC)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C,CHEMBL575,0.5,1,0,0,0,0,0
1363,O=S(=O)(c1c(cc2c(S(=O)(=O)CCC2)c1)C)N,CHEMBL1318341,0.0,0,0,0,0,0,0
1364,C(=O)(Oc1c(c(c(OCC(O)CNC(C)C)cc1C)C)C)C,CHEMBL1291,1.0,1,1,0,0,0,0
1365,c12c(cccc1)C(c3c(S2)cccc3)CC4CN(CCC4)C,CHEMBL1201342,0.5,1,0,0,0,0,0
1366,C(=O)(c1c(OC)cc(c(Cl)c1)N)NCCN(CC)CC,CHEMBL86,0.0,0,0,0,0,0,0
1367,O(c1c(OC)cc2c3c1Oc4ccc(cc4)C[C@H]5c6c(cc(OC)c(Oc7c(OC)ccc(c7)C[C@H]3[N+](CC2)(C)C)c6)CC[N+]5(C)C)C,CHEMBL1739,1.5,1,1,1,0,0,0
1368,O=S(=O)(c1c(Cl)cc2c(C(=O)N(c3c(cccc3)C)C(N2)C)c1)N,CHEMBL878,0.0,0,0,0,0,0,0
1369,O(c1ccc(cc1)CCOC)CC(O)CNC(C)C,CHEMBL13,0.0,0,0,0,0,0,0
1370,C(N(c1c(I)c(C(=O)O)c(I)c(c1I)NC(=O)C)C)(=O)C,CHEMBL1736,0.5,1,0,0,0,0,0
1371,O=[N+](c1n(c(nc1)C)CCO)[O-],CHEMBL137,0.0,0,0,0,0,0,0
1372,C(C(c1cnccc1)(C)C)(=O)c2cnccc2,CHEMBL934,0.0,0,0,0,0,0,0
1373,C([C@](Cc1ccc(O)cc1)(N)C)(=O)O,CHEMBL1200862,0.0,0,0,0,0,0,0
1374,O(c1c(cccc1C)C)CC(N)C,CHEMBL558,0.0,0,0,0,0,0,0
1375,C(=O)(N1C(=O)N(S(=O)(=O)C)CC1)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,CHEMBL1731,0.5,1,0,0,0,0,0
1376,c12c(cccc1)Cc3c(cccc3)C4N2CCN(C4)C,CHEMBL6437,1.0,1,1,0,0,0,0
1377,C(=O)(O[C@]1([C@H](c2c(cc(F)cc2)CC1)C(C)C)CCN(CCCc3nc4c(cccc4)[nH]3)C)COC,CHEMBL45816,2.0,1,1,1,1,0,0
1378,C(=O)(c1ccc(-c2noc(-c3ccc(OCCCCC)cc3)c2)cc1)N[C@@H]4C(=O)N[C@H](C(=O)N5[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N6[C@H](C(=O)N[C@H](O)[C@H](O)C4)[C@@H](O)[C@H](C6)C)[C@H](O)CC(=O)N)[C@@H]([C@H](c7cc(OS(=O)(=O)O)c(O)cc7)O)O)C[C@@H](O)C5)[C@H](O)C,CHEMBL457547,0.0,0,0,0,0,0,0
1379,O(C(c1c(Cl)cc(Cl)cc1)Cn2cncc2)Cc3c(Cl)cc(Cl)cc3,CHEMBL91,0.0,0,0,0,0,0,0
1380,O([C@H]1O[C@H](CNC)CC[C@H]1N)[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](O)([C@H](NC)[C@H]3O)C)[C@H](N)C[C@@H]2N,CHEMBL373081,0.0,0,0,0,0,0,0
1381,Fc1c(C2c3c(-n4c(ncc4CN=2)C)ccc(Cl)c3)cccc1,CHEMBL655,0.0,0,0,0,0,0,0
1382,C(=O)(NCC(c1c(OC)ccc(OC)c1)O)CN,CHEMBL1201212,0.0,0,0,0,0,0,0
1383,C(N([C@H]1[C@@H](OC)[C@]2(n3c4c(c5c3cccc5)c6c(c7c4n(c8c7cccc8)[C@H](O2)C1)C(=O)NC6)C)C)(=O)c9ccccc9,CHEMBL608533,0.0,0,0,0,0,0,0
1384,C(=O)(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(OCCNC(=O)[C@@H](NC(=O)CC[C@H](C(=O)N)NC(=O)[C@@H](NC(=O)[C@H](O[C@@H]1[C@@H](NC(=O)C)C(O[C@@H]([C@H]1O)CO)O)C)C)C)O)CCCCCCCCCCCCCCC,CHEMBL2111100,0.0,0,0,0,0,0,0
1385,C(#CC)[C@]1([C@@]2([C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)[C@@H](c5ccc(N(C)C)cc5)C2)CC1)C)O,CHEMBL1276308,0.0,0,0,0,0,0,0
1386,O[C@H]1[C@@H](O)[C@H](NC[C@@H]1O)CO,CHEMBL110458,0.0,0,0,0,0,0,0
1387,N1([C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1)CO)CCO,CHEMBL1561,0.0,0,0,0,0,0,0
1388,N1([C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1)CO)CCCC,CHEMBL1029,0.0,0,0,0,0,0,0
1389,C(N(CC)CC)(=O)C1(c2ccccc2)C(CN)C1,CHEMBL259209,0.0,0,0,0,0,0,0
1390,C(#N)C1C(=O)NC(=C(c2ccncc2)C=1)C,CHEMBL189,0.0,0,0,0,0,0,0
1391,O=P(OCC[N+](C)(C)C)(OCCCCCCCCCCCCCCCC)[O-],CHEMBL125,0.0,0,0,0,0,0,0
1392,c1(-c2ccccc2)nnc(c(c1)C)NCCN3CCOCC3,CHEMBL278819,2.0,1,1,1,1,0,0
1393,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)O)O)N,CHEMBL1434,0.0,0,0,0,0,0,0
1394,c1(nc([n+](c(c1)N)[O-])N)N2CCCCC2,CHEMBL802,0.0,0,0,0,0,0,0
1395,C(=O)(Nc1ccc(cc1)CCNC[C@@H](c2ccccc2)O)Cc3nc(sc3)N,CHEMBL2095212,0.0,0,0,0,0,0,0
1396,c12c(cccn1)Cc3c(cccc3)C4N2CCN(C4)C,CHEMBL654,0.0,0,0,0,0,0,0
1397,C(=O)(OC)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(O)(CCCC)C,CHEMBL606,0.0,0,0,0,0,0,0
1398,C(=O)(OC[C@@H]1C2C(=O)C(=C(C(=O)C=2N3[C@]1(OC)[C@@H]4[C@@H](N4)C3)C)N)N,CHEMBL105,0.0,0,0,0,0,0,0
1399,Clc1c(C(c2ccc(Cl)cc2)C(Cl)Cl)cccc1,CHEMBL1670,0.0,0,0,0,0,0,0
1400,O=C1c2c(C(=O)c3c1c(O)ccc3O)c(NCCNCCO)ccc2NCCNCCO,CHEMBL58,0.0,0,0,0,0,0,0
1401,C(=O)(OCCC[N+]1([C@@H](c2c(cc(OC)c(OC)c2)CC1)Cc3cc(OC)c(OC)c(OC)c3)C)CC/C=C/CCC(=O)OCCC[N+]4([C@@H](c5c(cc(OC)c(OC)c5)CC4)Cc6cc(OC)c(OC)c(OC)c6)C,CHEMBL1182833,0.0,0,0,0,0,0,0
1402,N(C1=NC=CC(=O)N1)(C2CCN(c3nc4c(n3Cc5ccc(F)cc5)cccc4)CC2)C,CHEMBL94454,0.0,0,0,0,0,0,0
1403,C(=O)(c1ccc(Cl)cc1)NCCN2CCOCC2,CHEMBL86304,0.0,0,0,0,0,0,0
1404,C(=O)(CS(=O)C(c1ccccc1)c2ccccc2)N,CHEMBL1373,0.0,0,0,0,0,0,0
1405,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc3ccccc3,CHEMBL1165,0.0,0,0,0,0,0,0
1406,O=C1c2c(c([nH]c2CCC1CN3CCOCC3)C)CC,CHEMBL460,0.0,0,0,0,0,0,0
1407,C(=O)(OCC)[N-]c1on[n+](N2CCOCC2)c1,CHEMBL1329455,0.0,0,0,0,0,0,0
1408,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@H]1C)C)c5occc5,CHEMBL1161,0.0,0,0,0,0,0,0
1409,O(c1ccc(O)cc1)Cc2ccccc2,CHEMBL1388,0.5,1,0,0,0,0,0
1410,C(=O)(OC)/C=C/C(=O)O,CHEMBL589586,0.0,0,0,0,0,0,0
1411,C(=O)(O)CC1(CS[C@@H](c2cc(/C=C/c3nc4c(ccc(Cl)c4)cc3)ccc2)CCc5c(C(O)(C)C)cccc5)CC1,CHEMBL787,0.0,0,0,0,0,0,0
1412,C(=O)(OCC)Nc1cc2c(Sc3c(N2C(=O)CCN4CCOCC4)cccc3)cc1,CHEMBL1075,1.5,1,1,1,0,0,0
1413,c12c3c(O)ccc1C[C@H]4N(CC[C@@]25[C@@H](O3)[C@@H](O)C=C[C@H]54)C,CHEMBL70,0.0,0,0,0,0,0,0
1414,S(c1nc2c(s1)cccc2)N3CCOCC3,CHEMBL1530581,0.0,0,0,0,0,0,0
1415,C(=C/C(C)C)(\[C@H]1O[C@]2(O[C@@H]3C/C=C(/C[C@H](/C=C/C=C4/[C@@]5(O)[C@H](C(=O)O[C@H](C2)C3)C=C([C@@H](O)[C@H]5OC/4)C)C)\C)C/C(=N\OC)/[C@@H]1C)/C,CHEMBL2104415,0.0,0,0,0,0,0,0
1416,C(=O)(C1C(=O)c2c(c(OC)c(c(F)c2)N3C[C@@H]4[C@H](C3)CCCN4)N(C=1)C5CC5)O,CHEMBL32,0.0,0,0,0,0,0,0
1417,C(=O)(Oc1c(cc(OCCN(C)C)c(C(C)C)c1)C)C,CHEMBL159226,2.0,1,1,1,1,0,0
1418,O(c1c(c(Cl)nc(n1)C)NC2=NCCN2)C,CHEMBL19236,0.0,0,0,0,0,0,0
1419,C(=O)(OCCCCCCCCC(=O)O)/C=C(/C[C@@H]1OC[C@@H]([C@@H](O)[C@H]1O)C[C@@H]2O[C@H]2[C@H]([C@@H](O)C)C)\C,CHEMBL719,0.0,0,0,0,0,0,0
1420,O=C1N(N=C(N)C1)C(c2cc(Cl)c(Cl)cc2)C,CHEMBL1697760,3.0,1,1,1,1,1,1
1421,C(=O)(OCCN1CCOCC1)CC/C(=C/Cc2c(OC)c(c3c(C(=O)OC3)c2O)C)/C,CHEMBL1456,0.0,0,0,0,0,0,0
1422,C(=O)(O)CC/C(=C/Cc1c(OC)c(c2c(C(=O)OC2)c1O)C)/C,CHEMBL866,0.0,0,0,0,0,0,0
1423,C(c1cc2c(c(O)c1)[C@H]3[C@H](C(O2)(C)C)CCC(=O)C3)(CCCCCC)(C)C,CHEMBL947,0.0,0,0,0,0,0,0
1424,C(=O)(CCc1cc2c(cc(OC)cc2)cc1)C,CHEMBL1070,0.0,0,0,0,0,0,0
1425,C(=O)(N[C@@H](C=O)[C@H]([C@@H]([C@H](O)CO)O)O)C,CHEMBL447878,0.0,0,0,0,0,0,0
1426,C(=O)([C@@H](NC(=O)C)Cc1ccc(O)cc1)O,CHEMBL65543,0.0,0,0,0,0,0,0
1427,C(NCC(O)COc1c2c(ccc1)C[C@@H](O)[C@@H](O)C2)(C)(C)C,CHEMBL649,0.0,0,0,0,0,0,0
1428,C(=O)(N1[C@H](C(=O)NCC(=O)N)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7cc8c(cc7)cccc8)CC(C)C)CCCNC(=N)N,CHEMBL1201309,0.0,0,0,0,0,0,0
1429,C(=O)(c1c(OCC)ccc2c1cccc2)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(S[C@@H]43)(C)C,CHEMBL1443,0.0,0,0,0,0,0,0
1430,C(=O)(N/N=C1/C(=O)c2c(C=C/1)cccc2)N,CHEMBL2106794,0.0,0,0,0,0,0,0
1431,N(Cc1c2c(ccc1)cccc2)(CC=Cc3ccccc3)C,CHEMBL626,0.0,0,0,0,0,0,0
1432,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@@H](O3)[C@@H](O)CC5)CCN4CC6CCC6)O,CHEMBL895,0.0,0,0,0,0,0,0
1433,C(=O)(C1=C(O)[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)C1)N(CC6CC6)CC4)O2)NC(c7nc(-c8ccccc8)no7)(C)C,CHEMBL2105755,0.0,0,0,0,0,0,0
1434,C(=O)(C1C(=O)c2c(nc(cc2)C)N(C=1)CC)O,CHEMBL5,0.5,1,0,0,0,0,0
1435,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@H](C(=C)CC5)O3)CCN4CC6CC6)O,CHEMBL982,1.5,1,1,1,0,0,0
1436,O([C@@H]1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC=C)CC4)O2)CCOCCOCCOCCOCCOCCOCCOC,CHEMBL2219418,0.0,0,0,0,0,0,0
1437,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC=C)CC4)O2,CHEMBL80,0.0,0,0,0,0,0,0
1438,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC6CC6)CC4)O2,CHEMBL19019,0.0,0,0,0,0,0,0
1439,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCCCCCCCC,CHEMBL1200946,0.0,0,0,0,0,0,0
1440,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCc5ccccc5,CHEMBL1200412,0.5,1,0,0,0,0,0
1441,c12c(cccc1CC3=NCCN3)cccc2,CHEMBL761,0.0,0,0,0,0,0,0
1442,C(=O)([C@H](c1cc2c(cc(OC)cc2)cc1)C)O,CHEMBL154,0.0,0,0,0,0,0,0
1443,O=S(=O)(NC)CCc1cc2c(c[nH]c2cc1)C3CCN(CC3)C,CHEMBL1278,0.0,0,0,0,0,0,0
1444,C(=O)(O)[C@H]1[C@H]2O[C@@](O)(C[C@@H]1O)C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O[C@@H](C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@@H]4O)N)C)C2)C,CHEMBL1200656,0.0,0,0,0,0,0,0
1445,C(=O)([C@H](NC(=O)C1CCC(C(C)C)CC1)Cc2ccccc2)O,CHEMBL783,0.0,0,0,0,0,0,0
1446,Fc1cc2c(OC(C(O)CNCC(O)C3Oc4c(cc(F)cc4)CC3)CC2)cc1,CHEMBL434394,0.0,0,0,0,0,0,0
1447,C(=O)(C1N(c2c(C(=O)C=1)cc3C(=O)C=C(C(=O)O)Oc3c2CCC)CC)O,CHEMBL746,0.0,0,0,0,0,0,0
1448,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CCOc4ccccc4,CHEMBL623,2.0,1,1,1,1,0,0
1449,c12c(cccc1)CN(CCOC2c3ccccc3)C,CHEMBL465026,0.0,0,0,0,0,0,0
1450,O(c1c2c(nc(n1)N)n(cn2)[C@@H]3O[C@@H]([C@@H](O)[C@@H]3O)CO)C,CHEMBL1201112,0.0,0,0,0,0,0,0
1451,C(=O)(c1c(c(O)ccc1)C)N[C@H]([C@H](O)CN2[C@H](C(=O)NC(C)(C)C)C[C@H]3[C@@H](C2)CCCC3)CSc4ccccc4,CHEMBL584,0.0,0,0,0,0,0,0
1452,C(N(C)C)(=O)Oc1cc([N+](C)(C)C)ccc1,CHEMBL278020,0.0,0,0,0,0,0,0
1453,C(=O)(c1c(c(ccc1)CC(=O)N)N)c2ccccc2,CHEMBL1021,0.0,0,0,0,0,0,0
1454,C(#N)c1c(c2c(nc1)cc(OCC)c(NC(=O)/C=C/CN(C)C)c2)Nc3cc(Cl)c(OCc4ncccc4)cc3,CHEMBL180022,0.0,0,0,0,0,0,0
1455,C(=O)(OCc1ccc([C@H](C(=O)Nc2cc3c(cncc3)cc2)CN)cc1)c4c(cc(cc4)C)C,CHEMBL4594250,0.0,0,0,0,0,0,0
