,Identifier,smiles,withdrawn
1298,DB04843,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C[N+](CCC3)(C)C,0
1299,DB04844,O=C1C(CC(C)C)CN2C(c3c(cc(OC)c(OC)c3)CC2)C1,0
1300,DB04845,C(=C/c1nc(sc1)C)(\[C@H]2NC(=O)C[C@@H](C(C(=O)[C@@H]([C@@H](O)[C@H](CCC[C@]3(O[C@H]3C2)C)C)C)(C)C)O)/C,0
1301,DB04846,C(N(CC)CC)(=O)Nc1cc(C(=O)C)c(OCC(O)CNC(C)(C)C)cc1,0
1302,DB04854,C(#N)c1c(OCC(C)C)ccc(-c2nc(c(C(=O)O)s2)C)c1,0
1303,DB04855,C(=O)(c1c2c(oc1CCCC)ccc(NS(=O)(=O)C)c2)c3ccc(OCCCN(CCCC)CCCC)cc3,0
1304,DB04861,Fc1cc2c(OC(C(O)CNCC(O)C3Oc4c(cc(F)cc4)CC3)CC2)cc1,0
1305,DB04864,O=C1C=CC2=C(N1)C[C@H]3/C(/[C@]2(N)CC(=C3)C)=C\C,0
1306,DB04865,C([C@](O)(CC(=O)OC)CCCC(O)(C)C)(=O)O[C@@H]1C(OC)=C[C@@]23N(CCC2)CCc4c(cc5c(OCO5)c4)[C@@H]31,0
1307,DB04868,C(=O)(c1cc(c(cc1)C)Nc2nc(-c3cnccc3)ccn2)Nc4cc(C(F)(F)F)cc(-n5cc(nc5)C)c4,0
1308,DB04871,Clc1cc2c(cc1)CCNC[C@@H]2C,0
1309,DB04876,C(#N)[C@H]1N(C(=O)CNC23CC4(O)CC(C2)CC(C3)C4)CCC1,0
1310,DB04880,C(=O)(C1=C(NC(=O)N1)C)c2ccc(SC)cc2,0
1311,DB04890,C(=O)(O)CCCN1CCC(OC(c2ncccc2)c3ccc(Cl)cc3)CC1,0
1312,DB04896,C(N(CC)CC)(=O)C1(c2ccccc2)C(CN)C1,0
1313,DB04898,C(=O)(N1[C@H](C(=O)NCc2ccc(/C(=N/O)/N)cc2)CC1)[C@H](NCC(=O)OCC)C3CCCCC3,1
1314,DB04908,C(F)(F)(F)c1cc(N2CCN(CCN3C(=O)Nc4c3cccc4)CC2)ccc1,0
1315,DB04911,C(=O)([C@H](NC)CC(C)C)N[C@H]1C(=O)N[C@H](C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4c(-c5c(O)ccc3c5)c(O)cc(O)c4)[C@H](O[C@@H]6O[C@H]([C@@H]([C@@](N)(C6)C)O)C)c7cc(Cl)c(Oc8c(O[C@@H]9O[C@@H]([C@@H](O)[C@H](O)[C@H]9O[C@@H]%10O[C@H]([C@@H]([C@@](NCc%11ccc(-c%12ccc(Cl)cc%12)cc%11)(C%10)C)O)C)CO)c(Oc%13c(Cl)cc(cc%13)[C@H]1O)cc2c8)cc7)CC(=O)N,0
1316,DB04918,C(/C(=N\O)/c1nc(sn1)N)(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4/C(=O)N([C@H]5CNCC5)CC/4)CS[C@@H]32,0
1317,DB04920,C(=O)(OCOC(=O)CCC)C1=C(NC(=C(C(=O)OC)C1c2c(Cl)c(Cl)ccc2)C)C,0
1318,DB04930,C(=O)(OCc1cc(Oc2ccccc2)ccc1)C3C(C3C=C(Cl)Cl)(C)C,0
1319,DB04931,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)N)C(C)C)CCC1)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)Cc2ccc(O)cc2)CO)CCCC)CCC(=O)O)Cc3cnc[nH]3)Cc4ccccc4)CCCNC(=N)N)Cc5c6c(cccc6)[nH]c5)CCCCN,0
1320,DB04938,C(=C(/c1ccccc1)\CCCl)(/c2ccc(OCCO)cc2)\c3ccccc3,0
1321,DB04946,C(=O)(c1cc(OC)c(OCCCN2CCC(c3c4c(on3)cc(F)cc4)CC2)cc1)C,0
1322,DB04948,O(c1c(Cl)cccc1Cl)C(C2=NCCN2)C,0
1323,DB04951,O=C1N(c2ccccc2)C=C(C=C1)C,0
1324,DB04953,C(=O)(OCC)Nc1c(cc(NCc2ccc(F)cc2)cc1)N,0
1325,DB05013,C(/C(=C\C)/C)(=O)O[C@H]1C(=C[C@]23C(=O)[C@H](C=C([C@H]([C@@]21O)O)CO)[C@@H]4C([C@@H]4C[C@H]3C)(C)C)C,0
1326,DB05015,C(=O)(/C=C/c1cc(S(=O)(=O)Nc2ccccc2)ccc1)NO,0
1327,DB05016,C(=O)(c1cc(-c2nc(-c3c(F)cccc3)on2)ccc1)O,0
1328,DB05018,O[C@H]1[C@@H](O)[C@H](NC[C@@H]1O)CO,0
1329,DB05039,O=C1C=Cc2c([C@@H](O)CNC3Cc4c(cc(c(c4)CC)CC)C3)ccc(c2N1)O,0
1330,DB05057,C(=O)(NC1C(=O)SCC1)CSCC(=O)O,0
1331,DB05109,C(=O)(Oc1c2c(c3c(c1C)OCO3)[C@H]4N5[C@H]([C@H]6c7c(c(OC)c(cc7C[C@H](N6C)[C@@H]5O)C)O)[C@@H]2SC[C@]8(C(=O)OC4)c9c(cc(c(OC)c9)O)CCN8)C,0
1332,DB05154,C(Oc1ccc(cc1)CO[C@H]2Cn3c(nc([N+](=O)[O-])c3)OC2)(F)(F)F,0
1333,DB05219,C(#N)c1ccc(Oc2cc3c(B(OC3)O)cc2)cc1,0
1334,DB05239,C(=O)(c1c(c(F)c(F)cc1)Nc2c(F)cc(I)cc2)N3CC(O)([C@H]4NCCCC4)C3,0
1335,DB05245,O=S(=O)(c1ccc(cc1)N)[N-]c2ncccn2,0
1336,DB05246,O=C1C(c2ccccc2)(CC(=O)N1C)C,0
1337,DB05271,N([C@@H]1Cc2c(c(O)ccc2)CC1)(CCc3sccc3)CCC,0
1338,DB05294,O(c1c(OC)cc2c(ncnc2c1)Nc3c(F)cc(Br)cc3)CC4CCN(CC4)C,0
1339,DB05316,C(N(C1CCN(CC1)C)Cc2ccc(F)cc2)(=O)NCc3ccc(OCC(C)C)cc3,0
1340,DB05381,c1(nc[nH]c1)CCN,0
1341,DB05521,C(C(=O)NC1CC1)(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@H](C(C)(C)C)NC(=O)[C@@H](NC(=O)c3nccnc3)C4CCCCC4)C[C@H]5[C@@H]2CCC5)CCC,1
1342,DB05541,C(=O)([C@@H](N1C(=O)C[C@@H](CCC)C1)CC)N,0
1343,DB05676,C(=O)(Nc1c2C(=O)N(C(=O)c2ccc1)[C@@H](c3cc(OCC)c(OC)cc3)CS(=O)(=O)C)C,0
1344,DB05812,C1(c2cnccc2)[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC4)C[C@@H](O)CC5)C)CC3)CC=1)C,0
1345,DB05990,C(=O)(O)CC[C@H]([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H]([C@H]([C@H]3O)CC)C[C@H](O)CC4)C)CC2)CC1)C)C,0
1346,DB06016,C(N(C)C)(=O)NC1CCC(CCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,0
1347,DB06077,C(=O)(c1ccc(F)cc1)CCCN2C[C@H]3c4c5c(N(CCN5[C@H]3CC2)C)ccc4,0
1348,DB06119,C(=O)(O[C@H](c1c(Cl)cccc1)Cn2nncn2)N,0
1349,DB06137,C(=O)(NCc1ccccc1)Cc2ncc(-c3ccc(OCCN4CCOCC4)cc3)cc2,0
1350,DB06144,O=C1N(CCN2CCC(c3c4c(n(-c5ccc(F)cc5)c3)ccc(Cl)c4)CC2)CCN1,1
1351,DB06145,N([C@H]1[C@H](O[C@@H]2O[C@H]([C@@H]([C@](O)(C2)C)O)C)[C@H](O[C@@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@@H](C/C=C/C=C/[C@H](O[C@@H]4O[C@H]([C@@H](N(C)C)CC4)C)[C@@H](C[C@@H]3CC=O)C)C)[C@@H]1O)C)(C)C,0
1352,DB06147,O=S(=O)(c1ccc(cc1)N)Nc2nccs2,0
1353,DB06148,c12c(cccc1)Cc3c(cccc3)C4N2CCN(C4)C,0
1354,DB06150,O=S(=O)(c1ccc(cc1)N)Nc2nc(OC)nc(OC)c2,0
1355,DB06151,C(=O)([C@@H](NC(=O)C)CS)O,0
1356,DB06152,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,0
1357,DB06153,C1(c2c(scc2)CCc3c1cccc3)=C4CCN(CC4)C,0
1358,DB06154,C(CO[N+](=O)[O-])(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
1359,DB06155,C(=O)(c1c(c(-c2ccc(Cl)cc2)n(-c3c(Cl)cc(Cl)cc3)n1)C)NN4CCCCC4,0
1360,DB06174,O=C1c2c(OC)c(OC)ccc2[C@H](O1)[C@H]3c4c(OC)c5c(OCO5)cc4CCN3C,0
1361,DB06176,O=C1/C(=C/C)/NC(=O)[C@@H]2NC(=O)[C@@H](C(C)C)NC(=O)C[C@H](OC(=O)[C@H](C(C)C)N1)/C=C/CCSSC2,0
1362,DB06193,O=C1c2c(C(=O)c3c1cncc3)c(NCCN)ccc2NCCN,0
1363,DB06196,C(=O)(N1[C@H](C(=O)N2[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)O)CCCNC(=N)N)C[C@H]5[C@@H]4CCCC5)Cc6c(cccc6)C3)CO)Cc7sccc7)C[C@@H](O)C2)CCC1)[C@@H](NC(=O)[C@@H](CCCNC(=N)N)N)CCCNC(=N)N,0
1364,DB06201,C(=O)(c1nnn(c1)Cc2c(F)cccc2F)N,0
1365,DB06202,O(c1ccc(cc1)[C@@H]2c3c(cc(O)cc3)CC[C@@H]2c4ccccc4)CCN5CCCC5,0
1366,DB06203,C(#N)c1c(cccc1)CN2C(=O)N(C(=O)C=C2N3C[C@H](N)CCC3)C,0
1367,DB06204,N(C[C@@H]([C@H](c1cc(O)ccc1)CC)C)(C)C,0
1368,DB06206,C(=O)(O)CCSC[C@H]1O[C@@H]2O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@@H]7[C@H](O[C@H](O[C@@H]8[C@H](O[C@H](O[C@@H]9[C@H](O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)CSCCC(=O)O)[C@H](O)[C@H]8O)CSCCC(=O)O)[C@H](O)[C@H]7O)CSCCC(=O)O)[C@H](O)[C@H]6O)CSCCC(=O)O)[C@H](O)[C@H]5O)CSCCC(=O)O)[C@H](O)[C@H]4O)CSCCC(=O)O)[C@H](O)[C@H]3O)CSCCC(=O)O,0
1369,DB06207,C(=O)(c1c2c(cc(c1)C[C@H](NCCOc3c(OCC(F)(F)F)cccc3)C)CCN2CCCO)N,0
1370,DB06209,C(=O)(Oc1sc2c(c1)CN(C(C(=O)C3CC3)c4c(F)cccc4)CC2)C,0
1371,DB06210,C(=O)(c1cc(-c2c(c(N/N=C3\C(=O)N(c4cc(c(cc4)C)C)N=C\3C)ccc2)O)ccc1)O,0
1372,DB06211,C(=O)(C1=C(S[C@H]2C[C@H](NC2)CNS(=O)(=O)N)[C@@H]([C@H]3N1C(=O)[C@@H]3[C@H](O)C)C)O,0
1373,DB06212,C(=O)(c1c(cc(NC(=O)c2c(cccc2)C)cc1)C)N3c4c(cc(Cl)cc4)[C@H](O)CCC3,0
1374,DB06213,C(=O)(c1cnn(-c2nc3c(c(n2)N)ncn3[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)c1)NC,0
1375,DB06216,Clc1cc2c(Oc3c(cccc3)C4C2CN(C4)C)cc1,0
1376,DB06217,O(c1c(OC)ccc(c1)CCO[C@H]2[C@H](N3C[C@H](O)CC3)CCCC2)C,0
1377,DB06218,C(=O)([C@H](NC(=O)C)COC)NCc1ccccc1,0
1378,DB06228,C(=O)(c1sc(Cl)cc1)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2,0
1379,DB06230,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@H](C(=C)CC5)O3)CCN4CC6CC6)O,1
1380,DB06237,C(=O)(c1c(nc(nc1)N2[C@H](CO)CCC2)NCc3cc(Cl)c(OC)cc3)NCc4ncccn4,0
1381,DB06243,C(C(C(F)F)(CCCN)N)(=O)O,1
1382,DB06249,O(c1c(-c2ccc(OC)cc2)sc3c1ccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,0
1383,DB06261,C(=O)(OCCCCCC)CCC(=O)CN,0
1384,DB06262,C(=O)([C@H]([C@@H](c1cc(c(O)cc1)O)O)N)O,0
1385,DB06267,O=S(=O)(c1cc(c(OCCC)cc1)C2=NC(=O)c3c(c(nn3C)CCC)N2)NCCC4N(CCC4)C,0
1386,DB06268,C(=O)(c1c(S(=O)(=O)Nc2c(Cl)c(no2)C)ccs1)Cc3c(cc4c(OCO4)c3)C,1
1387,DB06274,C(=O)([C@@H](Cc1ccccc1)CN2C[C@@H]([C@](c3cc(O)ccc3)(CC2)C)C)NCC(=O)O,0
1388,DB06287,C(C(CO)(CO)C)(=O)O[C@H]1[C@H](OC)C[C@H](C[C@H]([C@H]2OC(=O)[C@H]3N(C(=O)C(=O)[C@@]4(O[C@H](C[C@H](OC)/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@H](OC)[C@@H](/C(=C/[C@H](C(=O)C2)C)/C)O)C)C)/C)CC[C@H]4C)O)CCCC3)C)CC1,0
1389,DB06288,C(=O)(c1c(OC)cc(c(S(=O)(=O)CC)c1)N)NCC2N(CC)CCC2,0
1390,DB06290,C(=O)([C@@]12[C@@H](/C=C\CCCCN(C(=O)[C@H]3[C@H](C(=O)N1)C[C@@H](Oc4c5c(c(c(OC)cc5)C)nc(-c6nc(C(C)C)cs6)c4)C3)C)C2)NS(=O)(=O)C7CC7,0
1391,DB06292,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)CC,0
1392,DB06335,C(#N)[C@H]1N(C(=O)[C@H](C23CC4(O)CC(C2)CC(C3)C4)N)[C@@H]5[C@H](C1)C5,0
1393,DB06401,O(c1ccc(cc1)Cn2c(c(c3c2ccc(O)c3)C)-c4ccc(O)cc4)CCN5CCCCCC5,0
1394,DB06402,C(=O)([C@H](NC)CC(C)C)N[C@H]1C(=O)N[C@H](C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4c(c(c(c(O)c4)CNCP(=O)(O)O)O)-c5c(O)ccc3c5)[C@@H](c6cc(Cl)c(Oc7c(O[C@@H]8O[C@@H]([C@@H](O)[C@H](O)[C@H]8O[C@@H]9O[C@H]([C@H]([C@@](NCCNCCCCCCCCCC)(C9)C)O)C)CO)c(Oc%10c(Cl)cc(cc%10)[C@H]1O)cc2c7)cc6)O)CC(=O)N,0
1395,DB06403,C(=O)([C@H](C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,0
1396,DB06410,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)(CCC\2)C)/C[C@@H](O)C[C@@H]1O)=C,0
1397,DB06412,O=C1/C(=C\O)/C[C@@]2([C@@H]3[C@H]([C@H]4[C@@]([C@@](O)(CC4)C)(CC3)C)CC[C@H]2C1)C,0
1398,DB06414,C(#N)c1cc(c(Oc2c(Br)c(nc(n2)Nc3ccc(C#N)cc3)N)c(c1)C)C,0
1399,DB06441,C(F)(F)(F)CCSc1nc2c(c(n1)NCCSC)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)COP(=O)(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)O,0
1400,DB06448,C(=O)(N1CCC([C@@H]2c3c(Br)cc(Cl)cc3CCc4c2ncc(Br)c4)CC1)CC5CCN(C(=O)N)CC5,0
1401,DB06480,C(=O)(c1c2c(c(c(Cl)c1)N)CCO2)NC3CCN(CCCOC)CC3,0
1402,DB06589,N(c1nc(ncc1)Nc2cc(S(=O)(=O)N)c(cc2)C)(c3cc4c(c(n(n4)C)C)cc3)C,0
1403,DB06590,C(/C(=N\OCC)/c1nc(sn1)NP(=O)(O)O)(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(Sc4nc(-c5cc[n+](cc5)C)cs4)CS[C@@H]32,0
1404,DB06594,C(=O)(NCCc1c2c(ccc(OC)c2)ccc1)C,0
1405,DB06595,C(N([C@H]1[C@@H](OC)[C@]2(n3c4c(c5c3cccc5)c6c(c7c4n(c8c7cccc8)[C@H](O2)C1)C(=O)NC6)C)C)(=O)c9ccccc9,0
1406,DB06603,C(=O)(/C=C/c1ccc(cc1)CNCCc2c3c(cccc3)[nH]c2C)NO,0
1407,DB06605,C(=O)(c1c2c(C(=O)N(c3ccc(N4C(=O)CCCC4)cc3)CC2)n(-c5ccc(OC)cc5)n1)N,0
1408,DB06608,C(F)(F)(F)c1cc(Oc2c(OC)cc(c3c2c(cc(OC)n3)C)NC(CCCN)C)ccc1,0
1409,DB06614,C(=O)(O)[C@@H]1[C@@H](O)[C@@H]([C@H](C(CC)CC)NC(=O)C)[C@H](NC(=N)N)C1,0
1410,DB06616,C(#N)c1c(c2c(nc1)cc(OCCCN3CCN(CC3)C)c(OC)c2)Nc4c(Cl)cc(Cl)c(OC)c4,0
1411,DB06626,C(=O)(c1c(Sc2cc3c(c(n[nH]3)/C=C/c4ncccc4)cc2)cccc1)NC,0
1412,DB06637,c1(ccncc1)N,0
1413,DB06654,C(=O)([C@@H](NCc1ccc(OCc2cc(F)ccc2)cc1)C)N,0
1414,DB06663,C(=O)(O[C@H]1CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]2C1)Cc4c5c(cccc5)[nH]c4)CCCCN)Cc6ccc(OCc7ccccc7)cc6)Cc8ccccc8)NCCN,0
1415,DB06684,C(#N)c1cc2c(cc1)[nH]cc2CCCCN3CCN(c4cc5c(oc(C(=O)N)c5)cc4)CC3,0
1416,DB06689,C(=O)(O)CCCCCCC/C=C\CCCCCCCC,0
1417,DB06691,N(c1ncccc1)(Cc2ccc(OC)cc2)CCN(C)C,0
1418,DB06694,C(c1cc(c(c(c1)C)CC2=NCCN2)C)(C)(C)C,0
1419,DB06695,C(/N=C(\c1ccc(NCc2nc3c(n2C)ccc(C(N(c4ncccc4)CCC(=O)OCC)=O)c3)cc1)/N)(=O)OCCCCCC,0
1420,DB06697,O([C@H]1O[C@H]2[C@@]34OO[C@@](O2)(CC[C@H]3[C@@H](CC[C@H]4[C@H]1C)C)C)C,0
1421,DB06698,c1(ncccc1)CCNC,0
1422,DB06699,C(=O)(N1[C@H](C(=O)N[C@@H](C(=O)N)C)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)Cc4ccc(Cl)cc4)Cc5cnccc5)CO)Cc6ccc(NC(=O)[C@H]7NC(=O)NC(=O)C7)cc6)Cc8ccc(NC(=O)N)cc8)CC(C)C)CCCCNC(C)C,0
1423,DB06700,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,0
1424,DB06702,C(=O)(Oc1c([C@@H](c2ccccc2)CCN(C(C)C)C(C)C)cc(cc1)CO)C(C)C,0
1425,DB06704,C(=NCc1cc(I)ccc1)(N)N,0
1426,DB06706,C(=CCCC(NC)C)(C)C,0
1427,DB06707,c1(c(O)ccc([C@H]([C@@H](N)C)O)c1)O,0
1428,DB06708,N(CC(c1c2-c3c(/C(/c2cc(Cl)c1)=C/c4ccc(Cl)cc4)cc(Cl)cc3)O)(CCCC)CCCC,0
1429,DB06709,C(=O)(OC(C[N+](C)(C)C)C)C,0
1430,DB06710,O=C1C=C2[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@@](O)(CC4)C)(CC3)C)CC2)(CC1)C,0
1431,DB06711,c12c(cccc1CC3=NCCN3)cccc2,0
1432,DB06712,C(#N)C1=C(C(=O)OC)C(C(C(=O)OC(C)C)=C(N1)C)c2cc([N+](=O)[O-])ccc2,0
1433,DB06713,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=NO)CC4)CC3)CC2)CC1)CC)O)#C,0
1434,DB06714,C(NC)(CC1CCCCC1)C,0
1435,DB06716,O=P(OCOc1c(C(C)C)cccc1C(C)C)(O)O,0
1436,DB06717,C(F)(F)(F)c1cc(C(F)(F)F)cc([C@H](O[C@H]2OCCN([C@H]2c3ccc(F)cc3)CC4=NC(=O)N(P(=O)(O)O)N4)C)c1,0
1437,DB06718,c12c(c[nH]n1)C[C@@]3([C@@H]4[C@H]([C@H]5[C@@]([C@@](O)(CC5)C)(CC4)C)CC[C@H]3C2)C,0
1438,DB06725,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cc(Cl)s2)O)Nc3ncccc3,0
1439,DB06729,O=S(=O)(c1ccc(cc1)N)Nc2n(-c3ccccc3)ncc2,0
1440,DB06736,C(=O)(OCC(=O)O)Cc1c(Nc2c(Cl)cccc2Cl)cccc1,0
1441,DB06742,Brc1c(c(cc(Br)c1)CNC2CCC(O)CC2)N,0
1442,DB06751,O(c1c(OCC)cc2c(/C(=C/c3cc(OCC)c(OCC)cc3)/NCC2)c1)CC,0
1443,DB06753,C(Cl)(Cl)(Cl)COP(=O)(O)O,1
1444,DB06755,C(/C=C/C1=C(CCCC1(C)C)C)(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(\C=C\C2=C(CCCC2(C)C)C)/C)/C)\C)\C,0
1445,DB06756,C(=O)([O-])C[N+](C)(C)C,0
1446,DB06762,C(#N)N/C(=N\c1ccncc1)/NC(C(C)(C)C)C,0
1447,DB06764,c12c(cccc1)CCCC2C3=NCCN3,0
1448,DB06766,O=Cc1n2c(C(c3c(cccc3)CC2)=C4CCN(CC4)C)nc1,0
1449,DB06769,C(=O)(O)CCCc1nc2c(n1C)ccc(N(CCCl)CCCl)c2,0
1450,DB06770,c1(ccccc1)CO,0
1451,DB06771,C(=O)(C1C(=O)c2c(c(Cl)c(c(F)c2)N3C[C@H](N)CCCC3)N(C=1)C4CC4)O,0
1452,DB06772,C(=O)(O[C@@H]1[C@]2(C(C(=C([C@@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C2)C)[C@@H](OC)C(=O)[C@@]4([C@@H](OC)C[C@@H]5[C@](OC(=O)C)([C@H]41)CO5)C)(C)C)O)c6ccccc6,0
1453,DB06774,C(=O)(NCc1cc(OC)c(O)cc1)CCCC/C=C/C(C)C,0
1454,DB06775,C(=O)([C@@H](NC(=O)N)CCC(=O)O)O,0
1455,DB06777,C(=O)(O)CC[C@H]([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@H](O)CC4)C)CC2)CC1)C)C,0
1456,DB06780,C(=O)(OCC(=O)[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,0
1457,DB06781,C(=O)(O[C@@]1(C(=O)COC(=O)C)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)CC1)C)CCC,0
1458,DB06782,C(S)(CO)CS,0
1459,DB06785,C(=NCCCC[C@@H](C(=O)N1[C@H](C(=O)N[C@@H](C(=O)N)C)CCC1)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)Cc4ccc(Cl)cc4)Cc5cnccc5)CO)Cc6ccc(O)cc6)CCCCN=C(NCC)NCC)CC(C)C)(NCC)NCC,0
1460,DB06786,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@](F)([C@@]5(C(=CC(=O)CC5)CC4)C)[C@@H](O)C3)C[C@H]1OC(O2)(C)C)C)CCl,1
1461,DB06787,C(c1ccccc1)(O)(C2CCCCC2)CN3CC[N+](CC3)(C)C,0
1462,DB06788,C(=O)(N1[C@H](C(=O)NCC)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7ncn(c7)Cc8ccccc8)CC(C)C)CCCNC(=N)N,0
1463,DB06789,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CCCCC,0
1464,DB06791,C(=O)(C(Cc1cc2c(cc1)cccc2)N)NC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C(O)C)CSSC3)C(C)C)CCCCN)Cc4c5c(cccc5)[nH]c4)Cc6ccc(O)cc6,0
1465,DB06793,C(=O)(O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc2ccccc2)CC,1
1466,DB06794,C(#N)c1cc(c(Cl)c(NC(C(=O)O)=O)c1)NC(C(=O)O)=O,0
1467,DB06795,O=S(=O)(c1ccc(cc1)CN)N,0
1468,DB06796,C(=O)([O-])CN(Cc1c(c(nc(c1)COP(=O)(O)O)C)O)CCN(CC(=O)[O-])Cc2c(c(nc(c2)COP(=O)(O)O)C)O,1
1469,DB06797,C(=O)(OCC(C(CC)C)(COC(=O)N)C)N,0
1470,DB06799,N12CN3CN(C1)CN(C2)C3,0
1471,DB06800,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)[N@@+](CC6CC6)(CC4)C)O2,0
1472,DB06802,C(=O)(c1c(c(ccc1)CC(=O)N)N)c2ccccc2,0
1473,DB06803,C(=O)(c1c(O)ccc(Cl)c1)Nc2c(Cl)cc([N+](=O)[O-])cc2,0
1474,DB06804,O(c1ccc(cc1)CCCCCCCCC)CCOCCOCCOCCOCCOCCOCCOCCOCCO,1
1475,DB06807,C(=O)(Oc1ccccc1)c2c(O)cc(cc2)N,0
1476,DB06809,c1(ccc(cc1)CN2CCNCCCNCCNCCC2)CN3CCNCCCNCCNCCC3,0
1477,DB06810,C(=O)([C@@H](OC)[C@H]1[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O[C@@H]3O[C@@H]([C@H](O)[C@H](O[C@@H]4O[C@@H]([C@H]([C@@](O)(C4)C)O)C)C3)C)C2)C)C(=O)c5c(c6c(c(c(O[C@@H]7O[C@@H]([C@@H](O)[C@H](O[C@@H]8O[C@@H]([C@@H](O)[C@H](O)C8)C)C7)C)cc6cc5C1)C)O)O)[C@H]([C@H](O)C)O,1
1478,DB06811,O(CCOCCOCCOCCOCCO)CCOCCOCCOCCOCCCCCCCCCCCC,0
1479,DB06813,C(#C)CC(c1ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc1)Cc2nc3c(nc(nc3N)N)nc2,0
