chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,standardized_smiles,scaffolds,wd_consensus_1,wd_consensus_2,wd_consensus_3
CHEMBL3039111,DB11201,C(=O)(O[C@H]1[C@H](C(C)C)CC[C@H](C1)C)c2c(O)cccc2,C(=O)(OC1C(C(C)C)CCC(C1)C)c2c(O)cccc2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,276.37818,0,,yes,yes,0,,0,AD,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O,CC1CCC(C(C)C)C(CC(C)C2CCCCC2C)C1,0,0,0
CHEMBL3039502,DB11952,O=C1c2c(Cl)cccc2C=C(N1c3ccccc3)[C@@H](Nc4c5c(ncn4)[nH]cn5)C,O=C1c2c(Cl)cccc2C=C(N1c3ccccc3)C(Nc4c5c(ncn4)[nH]cn5)C,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,416.87229,0,,yes,yes,0,0,0,AD,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CC(CC1CCCC2CCCC21)C1CC2CCCC(C)C2C(C)C1C1CCCCC1,0,0,0
CHEMBL3039507,DB12713,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)CC,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)C3OC(SC)C(O)C(O)C3O)CC,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,424.94635,0,,yes,yes,0,0,0,AD,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CCCC1CCC(CC2CC(C3CC(CC)C(C)C(C)C3C)CCC2C)CC1,0,0,0
CHEMBL3039514,DB11574,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2ncc(-c3cc4c(-c5n(c6c(c5)cc(-c7cnc([C@H]8N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC8)[nH]7)cc6)[C@H](c9ccccc9)O4)cc3)[nH]2)CCC1)C(C)C,C(=O)(OC)NC(C(=O)N1C(c2ncc(-c3cc4c(-c5n(c6c(c5)cc(-c7cnc(C8N(C(=O)C(C(C)C)NC(=O)OC)CCC8)[nH]7)cc6)C(c9ccccc9)O4)cc3)[nH]2)CCC1)C(C)C,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,882.03835,2,Mw; NO,yes,yes,0,0,0,AD,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,CCC(C)CC(C(C)C)C(C)C1CCCC1C1CCC(C2CCC3C(C2)CC(C2CCCCC2)C2C4CCC(C5CCC(C6CCCC6C(C)C(CC(C)CC)C(C)C)C5)CC4CC32)C1,0,0,0
CHEMBL3039520,DB11732,C(=O)(c1c(F)cc(F)cc1F)Nc2nc(C(=O)C3CCN(CC3)C)ccc2,C(=O)(c1c(F)cc(F)cc1F)Nc2nc(C(=O)C3CCN(CC3)C)ccc2,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,377.36846,0,,yes,yes,0,0,0,AD,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,CC1CCC(C(C)C2CCCC(CC(C)C3C(C)CC(C)CC3C)C2)CC1,0,0,0
CHEMBL3039598,DB00492,C(=O)(O[C@@H](OP(=O)(CC(=O)N1[C@H](C(=O)O)C[C@@H](C2CCCCC2)C1)CCCCc3ccccc3)C(C)C)CC,C(=O)(OC(OP(=O)(CC(=O)N1C(C(=O)O)CC(C2CCCCC2)C1)CCCCc3ccccc3)C(C)C)CC,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,563.67592,1,Mw,yes,yes,0,0,0,AD,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,CCC(C)CC(CC(C)(CCCCC1CCCCC1)CC(C)C1CC(C2CCCCC2)CC1C(C)C)C(C)C,0,0,0
CHEMBL304902,DB13256,Clc1cc2C(=Nc3c(Sc2cc1)cccc3)N4CCN(CC4)C,Clc1cc2C(=Nc3c(Sc2cc1)cccc3)N4CCN(CC4)C,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,343.88036,0,,yes,yes,0,0,0,AD,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,CC1CCC(C2CC3CCCCC3CC3CCC(C)CC32)CC1,0,0,0
CHEMBL305187,DB08954,c1(C(C(N2CCC(Cc3ccccc3)CC2)C)O)ccc(O)cc1,c1(C(C(N2CCC(Cc3ccccc3)CC2)C)O)ccc(O)cc1,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.45379,0,,yes,yes,1,0,0,DISCONT,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CC1CCC(C(C)C(C)C2CCC(CC3CCCCC3)CC2)CC1,0,0,0
CHEMBL305660,DB11742,C(=O)(c1ccc(C(C)(C)C)cc1)CCCN2CCC(OC(c3ccccc3)c4ccccc4)CC2,C(=O)(c1ccc(C(C)(C)C)cc1)CCCN2CCC(OC(c3ccccc3)c4ccccc4)CC2,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,469.67153,1,LP,yes,yes,0,,0,AD,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CC(CCCC1CCC(CC(C2CCCCC2)C2CCCCC2)CC1)C1CCC(C(C)(C)C)CC1,0,0,0
CHEMBL305906,DB11073,[n+]1(ccccc1)CCCCCCCCCCCCCCCC,[n+]1(ccccc1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1,304.54266,1,LP,yes,yes,0,0,0,AD,CCCCCCCCCCCCCCCC[n+]1ccccc1,CCCCCCCCCCCCCCCCC1CCCCC1,0,0,0
CHEMBL306700,DB09185,O(c1c(OCC)cccc1)CC2OCCNC2,O(c1c(OCC)cccc1)CC2OCCNC2,CCOc1ccccc1OCC1CNCCO1,237.30063,0,,yes,yes,1,0,0,DISCONT,CCOc1ccccc1OCC1CNCCO1,CCCC1CCCCC1CCC1CCCCC1,0,0,0
CHEMBL307145,,c1(c(O)cccc1O)O,c1(c(O)cccc1O)O,Oc1cccc(O)c1O,126.11262,0,,no,yes,,0,0,,Oc1cccc(O)c1O,CC1CCCC(C)C1C,0,0,0
CHEMBL3085436,DB06827,C(=O)(N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(/C(=O)N[C@H](C(=O)NC1)[C@@H]2NC(=N)N[C@@H](O)C2)=C\NC(=O)N)CO)CO)C[C@H](CCCN)N,C(=O)(NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1)C2NC(=N)NC(O)C2)=CNC(=O)N)CO)CO)CC(CCCN)N,[H][C@@]1(C[C@H](O)NC(=N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CNC1=O)NC(=O)C[C@@H](N)CCCN)=C\NC(N)=O,685.70131,3,Hb; Mw; NO,yes,yes,0,0,0,AD,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1,CCCCC(C)CC(C)CC1CCC(C)C(C2CC(C)CC(C)C2)CC(C)C(CCC(C)C)CC(C)C(CC)CC(C)C(CC)CC1C,0,0,0
CHEMBL308954,DB06414,C(#N)c1cc(c(Oc2c(Br)c(nc(n2)Nc3ccc(C#N)cc3)N)c(c1)C)C,C(#N)c1cc(c(Oc2c(Br)c(nc(n2)Nc3ccc(C#N)cc3)N)c(c1)C)C,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,435.29015,0,,yes,yes,0,0,0,AD,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,CCC1CCC(CC2CC(C)C(C)C(CC3C(C)CC(CC)CC3C)C2)CC1,0,0,0
CHEMBL3099695,DB11837,C(#N)c1cc(F)c(cc1)[C@@H]2n3c(cnc3)CC2,C(#N)c1cc(F)c(cc1)C2n3c(cnc3)CC2,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,227.2425,0,,yes,yes,0,0,0,AD,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,CCC1CCC(C2CCC3CCCC32)C(C)C1,0,0,0
CHEMBL31,DB01044,C(=O)(C1C(=O)c2c(c(OC)c(c(F)c2)N3CC(NCC3)C)N(C=1)C4CC4)O,C(=O)(C1C(=O)c2c(c(OC)c(c(F)c2)N3CC(NCC3)C)N(C=1)C4CC4)O,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,375.40234,0,,yes,yes,0,1,1,WD,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCC1C(C2CCCC(C)C2)C(C)CC2C(C)C(C(C)C)CC(C3CC3)C21,1,1,0
CHEMBL310555,DB11145,c12c(O)cccc1cccn2,c12c(O)cccc1cccn2,OC1=CC=CC2=C1N=CC=C2,145.16179,0,,yes,yes,0,,0,AD,Oc1cccc2cccnc12,CC1CCCC2CCCCC12,0,0,0
CHEMBL3112741,DB12377,C(=O)(NC1CCNCC1)[C@H]2[N@@]3C(=O)N(OS(=O)(=O)O)[C@@H](C3)CC2,C(=O)(NC1CCNCC1)C2N3C(=O)N(OS(=O)(=O)O)C(C3)CC2,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,348.3798,0,,yes,yes,0,0,0,AD,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,CC(CC1CCCCC1)C1CCC2CC1C(C)C2CC(C)(C)C,0,0,0
CHEMBL311498,DB14086,c12c(O[C@H](c3cc(c(O)cc3)O)[C@@H](O)C1)cc(O)cc2O,c12c(OC(c3cc(c(O)cc3)O)C(O)C1)cc(O)cc2O,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.27448,0,,yes,yes,1,1,1,WD,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,CC1CC(C)C2CC(C)C(C3CCC(C)C(C)C3)CC2C1,1,1,0
CHEMBL312448,DB06694,C(c1cc(c(c(c1)C)CC2=NCCN2)C)(C)(C)C,C(c1cc(c(c(c1)C)CC2=NCCN2)C)(C)(C)C,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,244.38228,0,,yes,yes,0,0,0,AD,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CC1CC(C(C)(C)C)CC(C)C1CC1CCCC1,0,0,0
CHEMBL3127326,DB09296,C(=O)(OC)N[C@H](C(=O)N1[C@H](C(=O)Nc2ccc(cc2)[C@H]3N(c4ccc(C(C)(C)C)cc4)[C@H](c5ccc(NC(=O)[C@H]6N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC6)cc5)CC3)CCC1)C(C)C,C(=O)(OC)NC(C(=O)N1C(C(=O)Nc2ccc(cc2)C3N(c4ccc(C(C)(C)C)cc4)C(c5ccc(NC(=O)C6N(C(=O)C(C(C)C)NC(=O)OC)CCC6)cc5)CC3)CCC1)C(C)C,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,894.13109,2,Mw; NO,yes,yes,0,0,0,AD,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,CCC(C)CC(C(C)C)C(C)C1CCCC1C(C)CC1CCC(C2CCC(C3CCC(CC(C)C4CCCC4C(C)C(CC(C)CC)C(C)C)CC3)C2C2CCC(C(C)(C)C)CC2)CC1,0,0,0
CHEMBL3137301,DB09292,C(=O)(OCC)[C@@H](C[C@H](NC(=O)CCC(=O)O)Cc1ccc(-c2ccccc2)cc1)C,C(=O)(OCC)C(CC(NC(=O)CCC(=O)O)Cc1ccc(-c2ccccc2)cc1)C,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,411.50123,0,,yes,yes,0,0,0,AD,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,CCCC(C)C(C)CC(CC(C)CCC(C)C)CC1CCC(C2CCCCC2)CC1,0,0,0
CHEMBL3137309,DB11581,C(=O)(c1c(Oc2cc3c(nc2)[nH]cc3)cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(CC5)(C)C)CC4)cc1)NS(=O)(=O)c7cc(c(NCC8CCOCC8)cc7)[N+](=O)[O-],C(=O)(c1c(Oc2cc3c(nc2)[nH]cc3)cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(CC5)(C)C)CC4)cc1)NS(=O)(=O)c7cc(c(NCC8CCOCC8)cc7)[N+](=O)[O-],CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,868.4577,2,Mw; NO,yes,yes,0,0,0,AD,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,CC1CCC(C2CC(C)(C)CCC2CC2CCC(C3CCC(C(C)CC(C)(C)C4CCC(CCC5CCCCC5)C(C(C)C)C4)C(CC4CCC5CCCC5C4)C3)CC2)CC1,0,0,0
CHEMBL3137312,DB09183,C(c1c(OC)c(-c2cc3c(cc(NS(=O)(=O)C)cc3)cc2)cc(N4C(=O)NC(=O)C=C4)c1)(C)(C)C,C(c1c(OC)c(-c2cc3c(cc(NS(=O)(=O)C)cc3)cc2)cc(N4C(=O)NC(=O)C=C4)c1)(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,493.58489,0,,yes,yes,0,0,0,AD,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,CCC1C(C2CCC3CC(CC(C)(C)C)CCC3C2)CC(C2CCC(C)CC2C)CC1C(C)(C)C,0,0,0
CHEMBL3137320,DB11760,O=C1c2c3C(=NN1)[C@H](c4ncnn4C)[C@@H](c5ccc(F)cc5)Nc3cc(F)c2,O=C1c2c3C(=NN1)C(c4ncnn4C)C(c5ccc(F)cc5)Nc3cc(F)c2,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,380.35888,0,,yes,yes,0,0,0,AD,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CC1CCC(C2CC3CC(C)CC4C(C)CCC(C34)C2C2CCCC2C)CC1,0,0,0
CHEMBL3137321,DB15465,C(=O)(OC1=CC[C@@H]2[C@]34c5c(c(OC)ccc5C[C@H]2N(CC3)C)O[C@@H]14)c6ccccc6,C(=O)(OC1=CCC2C34c5c(c(OC)ccc5CC2N(CC3)C)OC14)c6ccccc6,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,403.48105,0,,yes,yes,0,0,0,AD,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,CCC1CCC2CC3C(C)CCC45C(CC1C24)C(CC(C)C1CCCCC1)CCC35,0,0,0
CHEMBL313833,DB00752,c1(ccccc1)C2C(N)C2,c1(ccccc1)C2C(N)C2,NC1CC1C1=CC=CC=C1,133.19427,0,,yes,yes,0,,1,AD,NC1CC1c1ccccc1,CC1CC1C1CCCCC1,1,0,0
CHEMBL313972,DB00179,c1(c(O)ccc(c1)C[C@@H]([C@@H](Cc2cc(c(O)cc2)O)C)C)O,c1(c(O)ccc(c1)CC(C(Cc2cc(c(O)cc2)O)C)C)O,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,302.37274,0,,yes,yes,0,0,0,AD,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,CC1CCC(CC(C)C(C)CC2CCC(C)C(C)C2)CC1C,0,0,0
CHEMBL314437,,c1(C2(CC)CN(CCCC2)C)cc(O)ccc1,c1(C2(CC)CN(CCCC2)C)cc(O)ccc1,CCC1(c2cccc(O)c2)CCCCN(C)C1,233.35591,0,,no,yes,,0,0,,CCC1(c2cccc(O)c2)CCCCN(C)C1,CCC1(C2CCCC(C)C2)CCCCC(C)C1,0,0,0
CHEMBL314854,DB08868,C(CO)(CO)(CCc1ccc(cc1)CCCCCCCC)N,C(CO)(CO)(CCc1ccc(cc1)CCCCCCCC)N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,307.47941,0,,yes,yes,0,0,0,AD,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CCCCCCCCC1CCC(CCC(C)(CC)CC)CC1,0,0,0
CHEMBL315795,,ClCCc1c(ncs1)C,ClCCc1c(ncs1)C,Cc1ncsc1CCCl,161.65406,0,,no,yes,,0,0,,Cc1ncsc1CCCl,CCCC1CCCC1C,0,0,0
CHEMBL315838,DB01228,C(=O)(c1ccc(OC)cc1)Nc2c(cccc2)CCC3N(CCCC3)C,C(=O)(c1ccc(OC)cc1)Nc2c(cccc2)CCC3N(CCCC3)C,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.47956,0,,yes,yes,1,1,1,WD,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,CCC1CCC(C(C)CC2CCCCC2CCC2CCCCC2C)CC1,1,1,0
CHEMBL315985,DB14575,C(=O)(N1c2c(cccc2)[C@@H](O)Cc3c1cccc3)N,C(=O)(N1c2c(cccc2)C(O)Cc3c1cccc3)N,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,254.29028,0,,yes,yes,0,0,0,AD,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,CC(C)C1C2CCCCC2CC(C)C2CCCCC21,0,0,0
CHEMBL316157,DB09008,C(=O)(C1=C(C[n+]2ccccc2)CS[C@H]3N1C(=O)[C@H]3NC(=O)Cc4sccc4)[O-],C(=O)(C1=C(C[n+]2ccccc2)CSC3N1C(=O)C3NC(=O)Cc4sccc4)[O-],[H][C@]12SCC(C[N+]3=CC=CC=C3)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C([O-])=O,415.49209,0,,yes,yes,1,,1,WD,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,CC(CC1CCCC1)CC1C(C)C2C1CCC(CC1CCCCC1)C2C(C)C,1,0,0
CHEMBL316160,DB14018,O=C1c2c(nc(Br)[nH]2)N(C(=O)N1C)C,O=C1c2c(nc(Br)[nH]2)N(C(=O)N1C)C,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,259.06809,0,,yes,yes,0,,0,AD,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,CC1CC2C(C)C(C)C(C)C(C)C2C1,0,0,0
CHEMBL316257,DB11283,C(=O)(OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCC,C(=O)(OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,677.94914,1,Mw,yes,yes,0,,0,AD,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(C)CCC(CCC(C)(C)CCCC(C)(C)C)CC(C)CCCCCCCCCCCCC,0,0,0
CHEMBL31634,DB03312,O=C1C(/C=C/Br)=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,O=C1C(C=CBr)=CN(C(=O)N1)C2OC(C(O)C2)CO,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,333.14511,0,,yes,yes,0,,0,AD,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,CCC1CC(C2CC(CCC)C(C)CC2C)CC1C,0,0,0
CHEMBL316561,,C(N(CCC)CCC)(=O)C(NC(=O)c1ccccc1)CCC(=O)O,C(N(CCC)CCC)(=O)C(NC(=O)c1ccccc1)CCC(=O)O,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.41802,0,,no,yes,,1,1,WD,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,CCCC(CCC)C(C)C(CCC(C)C)CC(C)C1CCCCC1,1,1,0
CHEMBL317052,DB06213,C(=O)(c1cnn(-c2nc3c(c(n2)N)ncn3[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)c1)NC,C(=O)(c1cnn(-c2nc3c(c(n2)N)ncn3C4OC(C(O)C4O)CO)c1)NC,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,390.36056,2,Hb; NO,yes,yes,0,0,0,AD,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,CCC(C)C1CCC(C2CC(C)C3CCC(C4CC(CC)C(C)C4C)C3C2)C1,0,0,0
CHEMBL317094,,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1C(=O)N(C[C@H]1C(=O)O)C)C)CCc2ccccc2,C(=O)(OCC)C(NC(C(=O)N1C(=O)N(CC1C(=O)O)C)C)CCc2ccccc2,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,405.45369,0,,no,yes,,0,0,,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CCCC(C)C(CCC1CCCCC1)CC(C)C(C)C1C(C)C(C)CC1C(C)C,0,0,0
CHEMBL318153,DB13421,O=C1C(=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO)CC,O=C1C(=CN(C(=O)N1)C2OC(C(O)C2)CO)CC,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,256.26002,0,,yes,yes,1,,0,DISCONT,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,CCC1CC(C2CC(CC)C(C)CC2C)CC1C,0,0,0
CHEMBL3182343,DB01604,C(C(C)(C)C)(=O)OCOC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)(C)C,C(C(C)(C)C)(=O)OCOC(=O)C1C(SC2N1C(=O)C2NC(=O)C(c3ccccc3)N)(C)C,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,463.55583,0,,yes,yes,0,0,0,AD,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CC(CC1C(C)C2C1CC(C)(C)C2C(C)CCCC(C)C(C)(C)C)C(C)C1CCCCC1,0,0,0
CHEMBL3183075,DB00585,C(=C[N+](=O)[O-])(NCCSCc1nc(sc1)CN(C)C)NC,C(=C[N+](=O)[O-])(NCCSCc1nc(sc1)CN(C)C)NC,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,331.46087,0,,yes,yes,0,0,0,AD,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CCC(CCCCCC1CCC(CC(C)C)C1)CC(C)C,0,0,0
CHEMBL3183117,DB14082,C(=O)(SCC(=O)NCC(=O)NCC(=O)NCC(=O)O)c1ccccc1,C(=O)(SCC(=O)NCC(=O)NCC(=O)NCC(=O)O)c1ccccc1,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1,367.38249,0,,yes,yes,0,,0,AD,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,CC(C)CCC(C)CCC(C)CCC(C)CCC(C)C1CCCCC1,0,0,0
CHEMBL3183409,DB11901,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C3(N(C2=S)c4cc(F)c(C(=O)NC)cc4)CCC3)cn1,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C3(N(C2=S)c4cc(F)c(C(=O)NC)cc4)CCC3)cn1,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,477.44255,0,,yes,yes,0,0,0,AD,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,CCC(C)C1CCC(C2C(C)C(C3CCC(CC)C(C(C)(C)C)C3)C(C)C23CCC3)CC1C,0,0,0
CHEMBL3183549,DB11748,C(=O)(S/C(=C(\N(C=O)Cc1c(nc(nc1)C)N)/C)/CCOP(=O)(O)O)c2ccccc2,C(=C(SC(=O)c1ccccc1)CCOP(=O)(O)O)(N(C=O)Cc2c(nc(nc2)C)N)C,C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1,466.45521,0,,yes,yes,0,,0,AD,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,CCC(CC1CCC(C)CC1C)C(C)C(CCCC(C)(C)C)CC(C)C1CCCCC1,0,0,0
