,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class
2106,CHEMBL561,DB00978,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2)N3CC(NCC3)C)N(C=1)CC)O,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2)N3CC(NCC3)C)N(C=1)CC)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35523,0,,yes,yes,0,0.0,0.0,AD
2107,CHEMBL562,DB00400,O=C1c2c(OC)cc(OC)c(Cl)c2O[C@@]13C(OC)=CC(=O)C[C@H]3C,O=C1c2c(OC)cc(OC)c(Cl)c2OC13C(OC)=CC(=O)CC3C,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77359,0,,yes,yes,0,0.0,0.0,AD
2108,CHEMBL563,DB00712,C(=O)(C(c1cc(F)c(-c2ccccc2)cc1)C)O,C(=O)(C(c1cc(F)c(-c2ccccc2)cc1)C)O,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26731,0,,yes,yes,0,0.0,0.0,AD
2109,CHEMBL56367,DB04743,O=S(=O)(Nc1c(Oc2ccccc2)cc([N+](=O)[O-])cc1)C,O=S(=O)(Nc1c(Oc2ccccc2)cc([N+](=O)[O-])cc1)C,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,308.31434,0,,yes,yes,1,0.0,0.0,DISCONT
2110,CHEMBL564,DB00420,N(CCCN1c2c(Sc3c1cccc3)cccc2)(C)C,N(CCCN1c2c(Sc3c1cccc3)cccc2)(C)C,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.4255,0,,yes,yes,0,0.0,0.0,AD
2111,CHEMBL564085,DB13179,C(=O)(O[C@@H]1[C@@H](N(C)C)C[C@H](O[C@H]1O[C@@H]2[C@H]([C@H](O[C@@H]3O[C@H]([C@H](OC(=O)C)[C@@H](OC)C3)C)[C@H](C(=O)O[C@@H]([C@@H]([C@H](OC(=O)C)[C@H](C(=O)[C@@]4(OC4)C[C@@H]2C)C)C)C)C)C)C)C,C(=O)(OC1C(N(C)C)CC(OC1OC2C(C(OC3OC(C(OC(=O)C)C(OC)C3)C)C(C(=O)OC(C(C(OC(=O)C)C(C(=O)C4(OC4)CC2C)C)C)C)C)C)C)C,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,813.98679,2,Mw; NO,yes,yes,0,0.0,0.0,AD
2112,CHEMBL565,DB00636,C(C(Oc1ccc(Cl)cc1)(C)C)(=O)OCC,C(C(Oc1ccc(Cl)cc1)(C)C)(=O)OCC,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.70395,0,,yes,yes,0,0.0,0.0,AD
2113,CHEMBL56564,DB11699,C(=O)(O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C)c3c4c(cccc4)[nH]c3,C(=O)(OC1CC2N(C(C1)CC2)C)c3c4c(cccc4)[nH]c3,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,284.3603,0,,yes,yes,0,0.0,0.0,AD
2114,CHEMBL566315,DB05990,C(=O)(O)CC[C@H]([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H]([C@H]([C@H]3O)CC)C[C@H](O)CC4)C)CC2)CC1)C)C,C(=O)(O)CCC(C1C2(C(C3C(C4(C(C(C3O)CC)CC(O)CC4)C)CC2)CC1)C)C,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,420.63688,0,,yes,yes,0,0.0,0.0,AD
2115,CHEMBL566534,DB06697,O([C@H]1O[C@H]2[C@@]34OO[C@@](O2)(CC[C@H]3[C@@H](CC[C@H]4[C@H]1C)C)C)C,O(C1OC2C34OOC(O2)(CCC3C(CCC4C1C)C)C)C,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,298.38182,0,,yes,yes,0,0.0,0.0,AD
2116,CHEMBL566752,DB09148,O(c1ccc(/C=C/c2ccc(NC)cc2)cc1)CCOCCOCC[18F],O(c1ccc(C=Cc2ccc(NC)cc2)cc1)CCOCCOCC[18F],CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,358.44522,0,,yes,yes,0,0.0,0.0,AD
2117,CHEMBL567,DB00850,Clc1cc2c(Sc3c(N2CCCN4CCN(CCO)CC4)cccc3)cc1,Clc1cc2c(Sc3c(N2CCCN4CCN(CCO)CC4)cccc3)cc1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.97682,0,,yes,yes,0,0.0,0.0,AD
2118,CHEMBL567597,,O=C1O[C@H]2[C@@]34OO[C@](O2)(CC[C@H]3[C@@H](CC[C@H]4[C@H]1C)C)C,O=C1OC2C34OOC(O2)(CCC3C(CCC4C1C)C)C,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,282.33884,0,,no,yes,,0.0,0.0,
2119,CHEMBL568,DB00842,O=C1C(N=C(c2c(ccc(Cl)c2)N1)c3ccccc3)O,O=C1C(N=C(c2c(ccc(Cl)c2)N1)c3ccccc3)O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.71937,0,,yes,yes,0,0.0,0.0,AD
2120,CHEMBL569,DB00721,C(=O)(OCCN(CC)CC)c1ccc(cc1)N,C(=O)(OCCN(CC)CC)c1ccc(cc1)N,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.3159,0,,yes,yes,0,0.0,0.0,AD
2121,CHEMBL569713,DB00747,C(=O)(O[C@H]1C[C@@H]2N([C@@H]([C@H]3O[C@H]32)C1)C)[C@@H](c4ccccc4)CO,C(=O)(OC1CC2N(C(C3OC32)C1)C)C(c4ccccc4)CO,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,303.36037,0,,yes,yes,0,0.0,0.0,AD
2122,CHEMBL57,DB00238,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.30428,0,,yes,yes,0,0.0,0.0,AD
2123,CHEMBL570,DB00508,C(F)(F)(F)c1cc2c(Sc3c(N2CCCN(C)C)cccc3)cc1,C(F)(F)(F)c1cc2c(Sc3c(N2CCCN(C)C)cccc3)cc1,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.42383,1,LP,yes,yes,0,0.0,0.0,AD
2124,CHEMBL57053,DB13154,Clc1ccc(O)cc1,Clc1ccc(O)cc1,OC1=CC=C(Cl)C=C1,128.55885,0,,yes,yes,0,,0.0,AD
2125,CHEMBL571,DB01009,C(=O)(c1cc(C(C(=O)O)C)ccc1)c2ccccc2,C(=O)(c1cc(C(C(=O)O)C)ccc1)c2ccccc2,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.28738,0,,yes,yes,0,0.0,0.0,AD
2126,CHEMBL571546,DB06137,C(=O)(NCc1ccccc1)Cc2ncc(-c3ccc(OCCN4CCOCC4)cc3)cc2,C(=O)(NCc1ccccc1)Cc2ncc(-c3ccc(OCCN4CCOCC4)cc3)cc2,O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1,431.53803,0,,yes,yes,0,,0.0,AD
2127,CHEMBL571700,DB14178,C(N(C)C)(=S)SC(N(C)C)=S,C(N(C)C)(=S)SC(N(C)C)=S,CN(C)C(=S)SC(=S)N(C)C,208.36764,0,,yes,yes,0,,0.0,AD
2128,CHEMBL572,DB00698,N(/N1C(=O)NC(=O)C1)=C\c2oc([N+](=O)[O-])cc2,N(N1C(=O)NC(=O)C1)=Cc2oc([N+](=O)[O-])cc2,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16042,0,,yes,yes,0,0.0,0.0,AD
2129,CHEMBL573,DB00627,C(=O)(c1cnccc1)O,C(=O)(c1cnccc1)O,O=C(O)c1cccnc1,123.11195,0,,yes,yes,0,0.0,0.0,AD
2130,CHEMBL575,DB01603,C(=O)(c1c(OC)cccc1OC)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C,C(=O)(c1c(OC)cccc1OC)NC2C(=O)N3C(C(=O)O)C(SC32)(C)C,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,380.4219,0,,yes,yes,0,0.0,0.0,AD
2131,CHEMBL576,DB00139,C(=O)(O)CCC(=O)O,C(=O)(O)CCC(=O)O,OC(=O)CCC(O)=O,118.08982,0,,yes,yes,0,,0.0,AD
2132,CHEMBL577,DB09477,C(=O)(N1[C@H](C(=O)O)CCC1)[C@@H](N[C@H](C(=O)O)CCc2ccccc2)C,C(=O)(N1C(C(=O)O)CCC1)C(NC(C(=O)O)CCc2ccccc2)C,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.40148,0,,yes,yes,0,0.0,0.0,AD
2133,CHEMBL578,DB00584,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc2ccccc2,C(=O)(OCC)C(NC(C(=O)N1C(C(=O)O)CCC1)C)CCc2ccccc2,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45556,0,,yes,yes,0,0.0,0.0,AD
2134,CHEMBL579205,,Fc1c(NC)ccc(-c2nc3c(s2)cc(O)cc3)c1,Fc1c(NC)ccc(-c2nc3c(s2)cc(O)cc3)c1,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,274.31827,0,,no,yes,,0.0,0.0,
2135,CHEMBL58,DB01204,O=C1c2c(C(=O)c3c1c(O)ccc3O)c(NCCNCCO)ccc2NCCNCCO,O=C1c2c(C(=O)c3c1c(O)ccc3O)c(NCCNCCO)ccc2NCCNCCO,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,444.49056,1,Hb,yes,yes,0,0.0,0.0,AD
2136,CHEMBL580,DB00186,O=C1C(N=C(c2c(Cl)cccc2)c3c(ccc(Cl)c3)N1)O,O=C1C(N=C(c2c(Cl)cccc2)c3c(ccc(Cl)c3)N1)O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,321.1644,0,,yes,yes,0,0.0,0.0,AD
2137,CHEMBL582,DB02325,C(O)(C)C,C(O)(C)C,CC(C)O,60.09646,0,,yes,yes,0,0.0,0.0,AD
2138,CHEMBL583,DB00365,C(=O)(C1C(=O)c2c(N(C=1)C3CC3)cc(c(F)c2C)N4CC(NCC4)C)O,C(=O)(C1C(=O)c2c(N(C=1)C3CC3)cc(c(F)c2C)N4CC(NCC4)C)O,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.40294,0,,yes,yes,1,1.0,1.0,WD
2139,CHEMBL58323,DB06218,C(=O)([C@H](NC(=O)C)COC)NCc1ccccc1,C(=O)(C(NC(=O)C)COC)NCc1ccccc1,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.29936,0,,yes,yes,0,0.0,0.0,AD
2140,CHEMBL584,DB00220,C(=O)(c1c(c(O)ccc1)C)N[C@H]([C@H](O)CN2[C@H](C(=O)NC(C)(C)C)C[C@H]3[C@@H](C2)CCCC3)CSc4ccccc4,C(=O)(c1c(c(O)ccc1)C)NC(C(O)CN2C(C(=O)NC(C)(C)C)CC3C(C2)CCCC3)CSc4ccccc4,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.79555,1,Mw,yes,yes,0,0.0,0.0,AD
2141,CHEMBL585,DB00384,c1(-c2ccccc2)c(nc3c(c(nc(n3)N)N)n1)N,c1(-c2ccccc2)c(nc3c(c(nc(n3)N)N)n1)N,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.26777,1,Hb,yes,yes,0,0.0,0.0,AD
2142,CHEMBL588,DB00800,Clc1c(c(O)cc2c1CCNCC2c3ccc(O)cc3)O,Clc1c(c(O)cc2c1CCNCC2c3ccc(O)cc3)O,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.76302,0,,yes,yes,0,0.0,0.0,AD
2143,CHEMBL58832,DB00174,C(=O)([C@H](CC(=O)N)N)O,C(=O)(C(CC(=O)N)N)O,N[C@@H](CC(N)=O)C(O)=O,132.11976,0,,yes,yes,0,,0.0,AD
2144,CHEMBL589,DB00268,N(CCc1c2c(ccc1)NC(=O)C2)(CCC)CCC,N(CCc1c2c(ccc1)NC(=O)C2)(CCC)CCC,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38168,0,,yes,yes,0,0.0,0.0,AD
2145,CHEMBL589586,DB14219,C(=O)(OC)/C=C/C(=O)O,C(=O)(OC)C=CC(=O)O,COC(=O)/C=C/C(=O)O,130.10092,0,,yes,yes,0,0.0,0.0,AD
2146,CHEMBL59,DB00988,c1(c(O)ccc(c1)CCN)O,c1(c(O)ccc(c1)CCN)O,NCCc1ccc(O)c(O)c1,153.18197,0,,yes,yes,0,0.0,0.0,AD
2147,CHEMBL590,DB00170,O=C1c2c(C(=O)C=C1C)cccc2,O=C1c2c(C(=O)C=C1C)cccc2,CC1=CC(=O)c2ccccc2C1=O,172.18466,0,,yes,yes,0,0.0,0.0,AD
2148,CHEMBL590540,DB00138,C(=O)([C@H](CSSC[C@@H](C(=O)O)N)N)O,C(=O)(C(CSSCC(C(=O)O)N)N)O,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,240.30124,1,Hb,yes,yes,0,0.0,0.0,AD
2149,CHEMBL591,DB00189,C(C(/C=C/Cl)(O)CC)#C,C(C(C=CCl)(O)CC)#C,C#CC(O)(/C=C/Cl)CC,144.60183,0,,yes,yes,1,0.0,0.0,DISCONT
2150,CHEMBL591665,DB14482,O=C1C(=C([O-])[C@H](O1)[C@@H](O)CO)O,O=C1C(=C([O-])C(O1)C(O)CO)O,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],175.11879,0,,yes,yes,0,0.0,0.0,AD
2151,CHEMBL592,DB00854,c12c(ccc(O)c1)C[C@H]3N(CC[C@]24[C@H]3CCCC4)C,c12c(ccc(O)c1)CC3N(CCC24C3CCCC4)C,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,257.37811,0,,yes,yes,0,0.0,0.0,AD
2152,CHEMBL593,DB00705,C(=O)(c1cc2c(ccc(NS(=O)(=O)C)c2)[nH]1)N3CCN(c4c(NC(C)C)cccn4)CC3,C(=O)(c1cc2c(ccc(NS(=O)(=O)C)c2)[nH]1)N3CCN(c4c(NC(C)C)cccn4)CC3,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.56976,0,,yes,yes,0,0.0,0.0,AD
2153,CHEMBL593429,DB11100,C(=O)(NC1C(=O)NC(=O)N1)N,C(=O)(NC1C(=O)NC(=O)N1)N,NC(=O)NC1NC(=O)NC1=O,158.11722,0,,yes,yes,0,,0.0,AD
2154,CHEMBL594,DB01084,O(CCn1c(nc2c1cccc2)N3CCN(CCC3)C)CC,O(CCn1c(nc2c1cccc2)N3CCN(CCC3)C)CC,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.42212,0,,yes,yes,0,0.0,0.0,AD
2155,CHEMBL595,DB01132,O=C1SC(C(=O)N1)Cc2ccc(OCCc3ncc(cc3)CC)cc2,O=C1SC(C(=O)N1)Cc2ccc(OCCc3ncc(cc3)CC)cc2,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.4459,0,,yes,yes,0,0.0,1.0,AD
2156,CHEMBL596,DB00813,C(N(c1ccccc1)C2CCN(CCc3ccccc3)CC2)(=O)CC,C(N(c1ccccc1)C2CCN(CCc3ccccc3)CC2)(=O)CC,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.48016,0,,yes,yes,0,0.0,0.0,AD
2157,CHEMBL597,DB00692,N(c1cc(O)ccc1)(c2ccc(cc2)C)CC3=NCCN3,N(c1cc(O)ccc1)(c2ccc(cc2)C)CC3=NCCN3,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.35963,0,,yes,yes,0,0.0,0.0,AD
2158,CHEMBL599,DB00814,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cccc2)O)Nc3ncc(s3)C,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cccc2)O)Nc3ncc(s3)C,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.40471,0,,yes,yes,0,0.0,0.0,AD
2159,CHEMBL6,DB00328,C(=O)(c1ccc(Cl)cc1)n2c3c(c(c2C)CC(=O)O)cc(OC)cc3,C(=O)(c1ccc(Cl)cc1)n2c3c(c(c2C)CC(=O)O)cc(OC)cc3,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.79572,0,,yes,yes,0,0.0,1.0,AD
2160,CHEMBL600,DB06151,C(=O)([C@@H](NC(=O)C)CS)O,C(=O)(C(NC(=O)C)CS)O,CC(=O)N[C@@H](CS)C(=O)O,163.19613,0,,yes,yes,0,0.0,0.0,AD
2161,CHEMBL600325,,O=C1OC=C(C=C1)[C@@H]2[C@@]3([C@@](O)([C@H]4[C@@H]([C@@]5(C(=C[C@@H](O[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C)CC5)CC4)C)CC3)CC2)C,O=C1OC=C(C=C1)C2C3(C(O)(C4C(C5(C(=CC(OC6OC(C(O)C(O)C6O)C)CC5)CC4)C)CC3)CC2)C,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,530.66294,1,Mw,no,yes,,0.0,0.0,
2162,CHEMBL601,DB00855,C(=O)(O)CCC(=O)CN,C(=O)(O)CCC(=O)CN,NCC(=O)CCC(=O)O,131.13213,0,,yes,yes,0,0.0,0.0,AD
2163,CHEMBL601719,DB08865,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)[C@@H](c4c(Cl)c(F)ccc4Cl)C,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)C(c4c(Cl)c(F)ccc4Cl)C,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,450.34574,0,,yes,yes,0,0.0,0.0,AD
2164,CHEMBL602,DB00847,SCCN,SCCN,NCCS,77.14869,0,,yes,yes,0,0.0,0.0,AD
2165,CHEMBL603,DB00549,C(=O)(OC1CCCC1)Nc2cc3c(n(cc3Cc4c(OC)cc(C(=O)NS(=O)(=O)c5c(cccc5)C)cc4)C)cc2,C(=O)(OC1CCCC1)Nc2cc3c(n(cc3Cc4c(OC)cc(C(=O)NS(=O)(=O)c5c(cccc5)C)cc4)C)cc2,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.68761,1,Mw,yes,yes,0,0.0,0.0,AD
2166,CHEMBL604608,,[C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)(O)CO,C1(OC(C(O)C1O)CO)(O)CO,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,180.15864,0,,no,yes,,0.0,0.0,
2167,CHEMBL605846,DB09080,C(NC[C@@H](c1c2c(cc(O)c1)NC(=O)CO2)O)(Cc3ccc(OC)cc3)(C)C,C(NCC(c1c2c(cc(O)c1)NC(=O)CO2)O)(Cc3ccc(OC)cc3)(C)C,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,386.45072,0,,yes,yes,0,0.0,0.0,AD
2168,CHEMBL606,DB00929,C(=O)(OC)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(O)(CCCC)C,C(=O)(OC)CCCCCCC1C(=O)CC(O)C1C=CCC(O)(CCCC)C,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.54406,0,,yes,yes,0,0.0,0.0,AD
2169,CHEMBL607,DB00454,C(=O)(OCC)C1(c2ccccc2)CCN(CC1)C,C(=O)(OCC)C1(c2ccccc2)CCN(CC1)C,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.33937,0,,yes,yes,0,0.0,0.0,AD
2170,CHEMBL607400,DB05541,C(=O)([C@@H](N1C(=O)C[C@@H](CCC)C1)CC)N,C(=O)(C(N1C(=O)CC(CCC)C1)CC)N,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,212.2937,0,,yes,yes,0,0.0,0.0,AD
2171,CHEMBL607710,DB14656,C(=O)(OCC(O)COc1ccc(Cl)cc1)N,C(=O)(OCC(O)COc1ccc(Cl)cc1)N,NC(=O)OCC(O)COc1ccc(Cl)cc1,245.66394,0,,yes,yes,1,0.0,0.0,DISCONT
2172,CHEMBL608,DB01599,C(Sc1cc(C(C)(C)C)c(c(C(C)(C)C)c1)O)(Sc2cc(C(C)(C)C)c(c(C(C)(C)C)c2)O)(C)C,C(Sc1cc(C(C)(C)C)c(c(C(C)(C)C)c1)O)(Sc2cc(C(C)(C)C)c(c(C(C)(C)C)c2)O)(C)C,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.85346,2,Mw; LP,yes,yes,0,0.0,0.0,AD
2173,CHEMBL608533,DB06595,C(N([C@H]1[C@@H](OC)[C@]2(n3c4c(c5c3cccc5)c6c(c7c4n(c8c7cccc8)[C@H](O2)C1)C(=O)NC6)C)C)(=O)c9ccccc9,C(N(C1C(OC)C2(n3c4c(c5c3cccc5)c6c(c7c4n(c8c7cccc8)C(O2)C1)C(=O)NC6)C)C)(=O)c9ccccc9,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,570.652,1,Mw,yes,yes,0,0.0,0.0,AD
2174,CHEMBL609,DB06824,N(CCNCCN)CCN,N(CCNCCN)CCN,NCCNCCNCCN,146.23686,1,Hb,yes,yes,0,0.0,0.0,AD
2175,CHEMBL61,DB01179,O=C1OC[C@H]2[C@H]1[C@@H](c3c(cc4c(OCO4)c3)[C@@H]2O)c5cc(OC)c(OC)c(OC)c5,O=C1OCC2C1C(c3c(cc4c(OCO4)c3)C2O)c5cc(OC)c(OC)c(OC)c5,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,414.41474,0,,yes,yes,0,0.0,0.0,AD
2176,CHEMBL61006,DB00397,c1(C(C(N)C)O)ccccc1,c1(C(C(N)C)O)ccccc1,CC(N)C(O)c1ccccc1,151.20961,0,,yes,yes,1,1.0,1.0,WD
2177,CHEMBL611,DB01162,C(=O)(N1CCN(c2nc3c(c(n2)N)cc(OC)c(OC)c3)CC1)C4OCCC4,C(=O)(N1CCN(c2nc3c(c(n2)N)cc(OC)c(OC)c3)CC1)C4OCCC4,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44125,0,,yes,yes,0,0.0,0.0,AD
2178,CHEMBL614,DB00339,C(=O)(c1nccnc1)N,C(=O)(c1nccnc1)N,NC(=O)c1cnccn1,123.11485,0,,yes,yes,0,0.0,0.0,AD
2179,CHEMBL61441,DB13911,C(=O)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=C3C(=C(Br)C(=O)C(Br)=C3)Oc4c(Br)c(c(Br)cc24)[O-])[O-],C(=O)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=C3C(=C(Br)C(=O)C(Br)=C3)Oc4c(Br)c(c(Br)cc24)[O-])[O-],[Na+].[Na+].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br,783.68294,2,Mw; LP,yes,yes,0,,0.0,AD
2180,CHEMBL615,DB00417,C(=O)(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(S[C@@H]21)(C)C)COc3ccccc3,C(=O)(NC1C(=O)N2C(C(=O)O)C(SC21)(C)C)COc3ccccc3,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.39546,0,,yes,yes,0,0.0,0.0,AD
2181,CHEMBL61593,DB00606,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)NC(C3C4C=CC(C4)C3)N2)c1)N,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)NC(C3C4C=CC(C4)C3)N2)c1)N,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,389.88162,0,,yes,yes,0,0.0,0.0,AD
2182,CHEMBL617,DB00456,C(=O)(C1=C(COC(=O)C)CS[C@H]2N1C(=O)[C@H]2NC(=O)Cc3sccc3)O,C(=O)(C1=C(COC(=O)C)CSC2N1C(=O)C2NC(=O)Cc3sccc3)O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,396.44292,0,,yes,yes,0,0.0,0.0,AD
2183,CHEMBL620,DB00771,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C4CC[N+](C3)(CC4)C,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C4CC[N+](C3)(CC4)C,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,352.45632,0,,yes,yes,0,0.0,0.0,AD
2184,CHEMBL621,DB00656,O=C1N2C(=NN1CCCN3CCN(c4cc(Cl)ccc4)CC3)C=CC=C2,O=C1N2C(=NN1CCCN3CCN(c4cc(Cl)ccc4)CC3)C=CC=C2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.87214,0,,yes,yes,0,0.0,0.0,AD
2185,CHEMBL62193,DB06150,O=S(=O)(c1ccc(cc1)N)Nc2nc(OC)nc(OC)c2,O=S(=O)(c1ccc(cc1)N)Nc2nc(OC)nc(OC)c2,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.33318,0,,yes,yes,0,1.0,1.0,WD
