,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,orginal_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,sum,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds,test_train
581,CHEMBL1201283,DB00781,C(=O)([C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCCC(CC)C)CCN)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC1)[C@H](O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN,C(=O)(C(C(O)C)NC(=O)C(NC(=O)CCCCC(CC)C)CCN)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1)C(O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN,[H][C@]1(NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCNC1=O)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)CCCCC(C)CC)[C@@H](C)O)[C@@H](C)O,1203.50206,3,Hb; Mw; NO,yes,yes,0,,,AD,0,0,0,0,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,CCCC(CC(C)CCCCC(C)CC)C(C)CC(C(C)C)C(C)CC(CCC)C(C)CC1CCCC(C)C(C(C)C)CC(C)C(CCC)CC(C)C(CCC)CC(C)C(CC(C)C)CC(C)C(CC2CCCCC2)CC(C)C(CCC)CC1C,train
184,CHEMBL193,DB01115,C(=O)(OC)C1=C(NC(=C(C(=O)OC)C1c2c([N+](=O)[O-])cccc2)C)C,C(=O)(OC)C1=C(NC(=C(C(=O)OC)C1c2c([N+](=O)[O-])cccc2)C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34196000000003,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],CCC(C)C1C(C)CC(C)C(C(C)CC)C1C1CCCCC1C(C)C,train
185,CHEMBL2107431,DB12474,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CCCC4)CC3)CC2)CC1)C)O)#C,C(C1(C2(C(C3C(C4C(=CCCC4)CC3)CC2)CC1)C)O)#C,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,284.44456,1,LP,yes,yes,0,,1.0,AD,1,1,0,0,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,CCC1(C)CCC2C3CCC4CCCCC4C3CCC21C,train
186,CHEMBL2368925,DB00757,C(=O)(O[C@@H]1C[C@H]2N3[C@@H](C1)C[C@@H](C(=O)C3)C2)c4c5c(cccc5)[nH]c4,C(=O)(OC1CC2N3C(C1)CC(C(=O)C3)C2)c4c5c(cccc5)[nH]c4,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,324.3819,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,CC1CC2C3CC(CC(C)C4CCC5CCCCC54)CC2CC1C3,train
580,CHEMBL1201281,DB07565,C(=O)(OC[C@H]([C@@H](c1ccc([N+](=O)[O-])cc1)O)NC(=O)C(Cl)Cl)CCC(=O)O,C(=O)(OCC(C(c1ccc([N+](=O)[O-])cc1)O)NC(=O)C(Cl)Cl)CCC(=O)O,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,423.20862,0,,yes,yes,0,0.0,,AD,0,0,0,0,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CC(C)CCC(C)CCC(CC(C)C(C)C)C(C)C1CCC(C(C)C)CC1,train
579,CHEMBL1201274,DB00195,O(c1ccc(cc1)CCOCC2CC2)C[C@@H](O)CNC(C)C,O(c1ccc(cc1)CCOCC2CC2)CC(O)CNC(C)C,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,307.43582999999995,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,CC(C)CCC(C)CCC1CCC(CCCCC2CC2)CC1,train
578,CHEMBL1201273,DB06814,c12c(OCO1)ccc(c2)CC(NCC(c3cc(c(O)cc3)O)O)C,c12c(OCO1)ccc(c2)CC(NCC(c3cc(c(O)cc3)O)O)C,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,331.37087,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,CC(CCC(C)C1CCC(C)C(C)C1)CC1CCC2CCCC2C1,train
590,CHEMBL1201303,DB06816,N(c1cc2c([n+](c(/C=C/c3c(n(-c4ccccc4)c(c3)C)C)cc2)C)cc1)(C)C,N(c1cc2c([n+](c(C=Cc3c(n(-c4ccccc4)c(c3)C)C)cc2)C)cc1)(C)C,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,382.53186,0,,yes,yes,0,0.0,,AD,0,0,0,0,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,CC(C)C1CCC2C(CCC(CCC3CC(C)C(C4CCCCC4)C3C)C2C)C1,train
577,CHEMBL1201271,DB00354,C(c1ccc(cc1)CN2CCN(C(c3ccc(Cl)cc3)c4ccccc4)CC2)(C)(C)C,C(c1ccc(cc1)CN2CCN(C(c3ccc(Cl)cc3)c4ccccc4)CC2)(C)(C)C,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,433.04020999999995,1,LP,yes,yes,0,0.0,,AD,0,0,0,0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,CC1CCC(C(C2CCCCC2)C2CCC(CC3CCC(C(C)(C)C)CC3)CC2)CC1,train
576,CHEMBL1201270,DB06799,N12CN3CN(C1)CN(C2)C3,N12CN3CN(C1)CN(C2)C3,C1N2CN3CN1CN(C2)C3,140.18903999999998,0,,yes,yes,0,0.0,,AD,0,0,0,0,C1N2CN3CN1CN(C2)C3,C1C2CC3CC1CC(C2)C3,train
575,CHEMBL1201266,DB06794,C(#N)c1cc(c(Cl)c(NC(C(=O)O)=O)c1)NC(C(=O)O)=O,C(#N)c1cc(c(Cl)c(NC(C(=O)O)=O)c1)NC(C(=O)O)=O,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,311.63942000000003,0,,yes,yes,0,0.0,,AD,0,0,0,0,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,CCC1CC(CC(C)C(C)C)C(C)C(CC(C)C(C)C)C1,train
574,CHEMBL1201265,DB14644,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)O)CCC(=O)O,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)C2)CC1)C)O)CCC(=O)O,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,474.55478,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,CC(C)CCC(C)CCC(C)C1(C)CCC2C3CC(C)C4CC(C)CCC4(C)C3C(C)CC21C,train
188,CHEMBL364713,DB06174,O=C1c2c(OC)c(OC)ccc2[C@H](O1)[C@H]3c4c(OC)c5c(OCO5)cc4CCN3C,O=C1c2c(OC)c(OC)ccc2C(O1)C3c4c(OC)c5c(OCO5)cc4CCN3C,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,413.43001,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,CCC1CCC2C(C3C(C)CCC4CC5CCCC5C(CC)C43)CC(C)C2C1CC,train
572,CHEMBL1201263,DB00769,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CN(CC)CC,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)CN(CC)CC,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,475.62957,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,CCC(CC)CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,train
571,CHEMBL1201262,DB00449,C(C(C)(C)C)(=O)Oc1c(OC(C(C)(C)C)=O)ccc(C(O)CNC)c1,C(C(C)(C)C)(=O)Oc1c(OC(C(C)(C)C)=O)ccc(C(O)CNC)c1,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,351.44572999999997,0,,yes,yes,0,0.0,,AD,0,0,0,0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,CCCC(C)C1CCC(CC(C)C(C)(C)C)C(CC(C)C(C)(C)C)C1,train
189,CHEMBL38,DB00755,C(=O)(/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C)O,C(=O)(C=C(C=CC=C(C=CC1=C(CCCC1(C)C)C)C)C)O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,300.44396,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C)CC(C)CCCC(C)CCC1C(C)CCCC1(C)C,train
570,CHEMBL1201261,DB09340,C(=O)(C(Cc1c(I)c(c(I)cc1I)NC(=O)CCC)CC)O,C(=O)(C(Cc1c(I)c(c(I)cc1I)NC(=O)CCC)CC)O,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,641.0268599999999,2,Mw; LP,yes,yes,0,0.0,,AD,0,0,0,0,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,CCCC(C)CC1C(C)CC(C)C(CC(CC)C(C)C)C1C,train
569,CHEMBL1201260,DB00217,C(=N/C)(\NCc1ccccc1)/NC,C(=NC)(NCc1ccccc1)NC,C/N=C(\NC)NCc1ccccc1,177.25065,0,,yes,yes,0,0.0,,AD,0,0,0,0,CN=C(NC)NCc1ccccc1,CCC(CC)CCC1CCCCC1,train
568,CHEMBL1201256,DB00662,C(=O)(c1cc(OC)c(OC)c(OC)c1)NCc2ccc(OCCN(C)C)cc2,C(=O)(c1cc(OC)c(OC)c(OC)c1)NCc2ccc(OCCN(C)C)cc2,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,388.46666,0,,yes,yes,0,0.0,,AD,0,0,0,0,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,CCC1CC(C(C)CCC2CCC(CCCC(C)C)CC2)CC(CC)C1CC,train
190,CHEMBL398707,DB00327,O=C1[C@H]2[C@@]34c5c(c(O)ccc5C[C@@H](N(CC3)C)[C@@H]4CC1)O2,O=C1C2C34c5c(c(O)ccc5CC(N(CC3)C)C4CC1)O2,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.34503,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CC1CCC23C4CC5C(C)CCC(CC1C2CCC4C)C53,train
191,CHEMBL40,DB01174,O=C1C(C(=O)NC(=O)N1)(c2ccccc2)CC,O=C1C(C(=O)NC(=O)N1)(c2ccccc2)CC,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24043999999998,0,,yes,yes,0,0.0,1.0,AD,1,1,0,0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(C2CCCCC2)C(C)CC(C)CC1C,train
589,CHEMBL1201300,DB09133,C(=O)(c1c(I)c(C(=O)O)c(I)c(c1I)NC(=O)C)NC,C(=O)(c1c(I)c(C(=O)O)c(I)c(c1I)NC(=O)C)NC,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.91683,1,Mw,yes,yes,0,0.0,,AD,0,0,0,0,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,CCC(C)C1C(C)C(CC(C)C)C(C)C(C(C)C)C1C,train
591,CHEMBL1201309,DB00666,C(=O)(N1[C@H](C(=O)NCC(=O)N)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7cc8c(cc7)cccc8)CC(C)C)CCCNC(=N)N,C(=O)(N1C(C(=O)NCC(=O)N)CCC1)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7cc8c(cc7)cccc8)CC(C)C)CCCNC(=N)N,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,1322.50021,3,Hb; Mw; NO,yes,yes,0,,,AD,0,0,0,0,CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,CCC(CC(C)C(CC(C)C(CC1CCCC1)CC(C)C1CCC(C)C1)CC1CCC2CCCCC21)C(C)CC(CC1CCC(C)CC1)C(C)CC(CC1CCC2CCCCC2C1)C(C)CC(CC(C)C)C(C)CC(CCCCC(C)C)C(C)C1CCCC1C(C)CCC(C)C,train
502,CHEMBL1200952,DB01577,c1(ccccc1)C[C@@H](NC)C,c1(ccccc1)CC(NC)C,CN[C@@H](C)Cc1ccccc1.Cl,149.23725,0,,yes,yes,0,0.0,,AD,0,0,0,0,CNC(C)Cc1ccccc1,CCC(C)CC1CCCCC1,train
609,CHEMBL1201348,DB14650,O=P(Oc1c2c(c(OP(=O)([O-])[O-])cc1C)cccc2)([O-])[O-],O=P(Oc1c2c(c(OP(=O)([O-])[O-])cc1C)cccc2)([O-])[O-],Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,330.12866,0,,yes,yes,0,0.0,,AD,0,0,0,0,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,CC1CC(CC(C)(C)C)C2CCCCC2C1CC(C)(C)C,train
621,CHEMBL1201407,DB06826,C(=O)(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CCC(=O)CCCCCCC,C(=O)(O)CCCC=CCC1C(O)CC(O)C1CCC(=O)CCCCCCC,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,382.54406,0,,yes,yes,0,,,AD,0,0,0,0,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O,CCCCCCCC(C)CCC1C(C)CC(C)C1CCCCCCC(C)C,train
620,CHEMBL1201396,DB13867,C(=O)(SCF)[C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)O,C(=O)(SCF)C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)O,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,444.51619000000005,0,,yes,yes,0,,,AD,0,0,0,0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,CCCC(C)C1(C)C(C)CC2C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC21C,train
619,CHEMBL1201389,DB00873,C(=O)(OCCl)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O,C(=O)(OCCl)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1)C)O,[H][C@@]12CC[C@](O)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,394.89829,0,,yes,yes,0,,,AD,0,0,0,0,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)OCCl,CCCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,train
618,CHEMBL1201388,DB00687,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,C(=O)(C1(C2(C(C3C(F)(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)CO,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,380.45963,0,,yes,yes,0,,,AD,0,0,0,0,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C,train
617,CHEMBL1201380,DB00223,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CO,C(=O)(C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)O)CO,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,410.46116,0,,yes,yes,0,,,AD,0,0,0,0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CCC(C)C1(C)C(C)CC2C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC21C,train
616,CHEMBL1201362,DB11750,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CCl,C(=O)(C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)O)CCl,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,410.91636,0,,yes,yes,0,,,AD,0,0,0,0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,CCC(C)C1(C)C(C)CC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C,train
178,CHEMBL1433,DB00254,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(O)cccc4[C@@H]([C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O)C)O)O)N,C(=O)(C1C(=O)C2(C(=C3C(=O)c4c(O)cccc4C(C3C(O)C2C(N(C)C)C=1O)C)O)O)N,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44408,1,Hb,yes,yes,0,0.0,1.0,AD,1,1,0,0,CC1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,CC(C)C1C(C)C(C(C)C)C2C(C)C3C(C)C4CCCC(C)C4C(C)C3C(C)C2(C)C1C,train
615,CHEMBL1201361,DB00240,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3[C@H](Cl)CC4[C@](C=CC(=O)C=4)([C@H]3[C@@H](O)C2)C)C[C@H]1C)C)O)CO,C(=O)(C1(C2(C(C3C(Cl)CC4C(C=CC(=O)C=4)(C3C(O)C2)C)CC1C)C)O)CO,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C,408.92533,0,,yes,yes,0,,,AD,0,0,0,0,CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,CCC(C)C1(C)C(C)CC2C3C(C)CC4CC(C)CCC4(C)C3C(C)CC21C,train
614,CHEMBL1201360,DB00596,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CCl,C(=O)(C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)O)CCl,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,428.90679000000006,0,,yes,yes,0,,,AD,0,0,0,0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,CCC(C)C1(C)C(C)CC2C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC21C,train
613,CHEMBL1201356,DB00353,C(=O)(N[C@H](CO)CC)[C@@H]1C=C2c3c4c(ccc3)[nH]cc4C[C@H]2N(C1)C,C(=O)(NC(CO)CC)C1C=C2c3c4c(ccc3)[nH]cc4CC2N(C1)C,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,339.44015,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CCC(CC)CC(C)C1CC(C)C2CC3CCC4CCCC(C2C1)C43,train
612,CHEMBL1201355,DB00403,C(=O)([C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)CCC(=O)N)CC(=O)O)Cc2ccc(OS(=O)(=O)O)cc2)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc3ccccc3)CC(=O)O)CCSC)Cc4c5c(cccc5)[nH]c4)[C@H](O)C,C(=O)(C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)CCC(=O)N)CC(=O)O)Cc2ccc(OS(=O)(=O)O)cc2)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)Cc3ccccc3)CC(=O)O)CCSC)Cc4c5c(cccc5)[nH]c4)C(O)C,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,1352.42811,3,Hb; Mw; NO,yes,yes,0,0.0,,AD,0,0,0,0,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(=O)N1)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,CCCCC(CC(C)C(CC(C)CCC(C)C(CC(C)C(CC1CCC(CC(C)(C)C)CC1)CC(C)C(CC(C)C)CC(C)C(CCC(C)C)CC(C)C1CCC(C)C1)C(C)C)CC1CCC2CCCCC21)C(C)CC(CC(C)C)C(C)CC(CC1CCCCC1)C(C)C,train
611,CHEMBL1201349,DB00941,c12-c3c(cccc3)C(c1cccc2)[N+](CCCCCC[N+](C4c5c(-c6c4cccc6)cccc5)(C)C)(C)C,c12-c3c(cccc3)C(c1cccc2)[N+](CCCCCC[N+](C4c5c(-c6c4cccc6)cccc5)(C)C)(C)C,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,502.74774,1,Mw,yes,yes,0,0.0,,AD,0,0,0,0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,CC(C)(CCCCCCC(C)(C)C1C2CCCCC2C2CCCCC21)C1C2CCCCC2C2CCCCC21,train
610,CHEMBL1201348,DB14650,O=P(Oc1c2c(c(OP(=O)([O-])[O-])cc1C)cccc2)([O-])[O-],O=P(Oc1c2c(c(OP(=O)([O-])[O-])cc1C)cccc2)([O-])[O-],Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,330.12866,0,,yes,yes,0,0.0,,AD,0,0,0,0,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,CC1CC(CC(C)(C)C)C2CCCCC2C1CC(C)(C)C,train
