,chembl_id,Phase,Smiles,market
3203,CHEMBL1088977,4,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1
3204,CHEMBL4297483,2,CN(CCCn1nnc2cc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,0
3205,CHEMBL2104149,0,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,0
3206,CHEMBL837,2,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0
3207,CHEMBL514,4,O=NN(CCCl)C(=O)NC1CCCCC1,1
3208,CHEMBL274323,3,N[C@@H](CC(=O)O)C(=O)O,0
3209,CHEMBL472562,0,N[C@H](C(=O)O)c1ccc(CO)c(O)c1,0
3210,CHEMBL1172,4,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1
3211,CHEMBL2104213,0,CSCCC(O)C(=O)O,0
3212,CHEMBL2104925,0,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1,0
3213,CHEMBL3989927,2,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,0
3214,CHEMBL3989500,0,COc1cc2c(cc1OC)C1C/C(=N\O)C3CCCCC3N1CC2,0
3215,CHEMBL3545308,3,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,0
3216,CHEMBL2107454,0,CCN(CC)CCOCC(O)COc1ccccc1OC,0
3217,CHEMBL454801,3,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,0
3218,CHEMBL2111177,0,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1,0
3219,CHEMBL51,4,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
3220,CHEMBL160629,0,CCC#CC[C@H](C)[C@H](O)C#C[C@@H]1[C@H]2C/C(=C/COCC(=O)O)C[C@H]2C[C@H]1O,0
3221,CHEMBL1567463,3,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,0
3222,CHEMBL3545186,3,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,0
3223,CHEMBL23838,0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,0
3224,CHEMBL648,4,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
3225,CHEMBL240597,4,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,1
3226,CHEMBL2106428,0,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4c3c(cn4C)C[C@H]21,0
3227,CHEMBL2110699,0,Cc1ccc(/N=N/c2c(O)ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1,0
3228,CHEMBL9419,0,CC(=O)Nc1cccc(O)c1,0
3229,CHEMBL87708,4,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,1
3230,CHEMBL2104540,0,CC(=O)S[C@H]1CC(=O)C=C2C[C@@H](SC(C)=O)[C@H]3[C@@H]4CC[C@](C)(O)[C@@]4(C)CC[C@@H]3[C@]21C,0
3231,CHEMBL762,4,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,1
3232,CHEMBL2106239,0,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,0
3233,CHEMBL1651913,0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,0
3234,CHEMBL2105793,0,Cc1c(C)c2c(c(C)c1OC(=O)COc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0
3235,CHEMBL1046,4,NCCCCCC(=O)O,1
3236,CHEMBL1888176,4,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,1
3237,CHEMBL1089962,0,O=P(O)(O)OC[C@H]1O[C@@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,0
3238,CHEMBL3989835,0,CN[C@H]1[C@@H](O[C@@H]2/C3=C/C#C[C@H]4O[C@@]4([C@@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(C)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O,0
3239,CHEMBL153613,0,CC(=O)c1cc(F)cc(NC(=O)c2nn[nH]n2)c1O,0
3240,CHEMBL609,4,NCCNCCNCCN,1
3241,CHEMBL1661,4,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,1
3242,CHEMBL496748,1,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccc(I)cc1)C(=O)O)C(=O)O,0
3243,CHEMBL1201365,0,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0
3244,CHEMBL1615993,2,COc1ccc2[nH]c(-c3cccc(F)c3)cc(=O)c2c1OP(=O)(O)O,0
3245,CHEMBL392861,0,CCC(C)C(CC)C(=O)NC(N)=O,0
3246,CHEMBL970,4,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1
3247,CHEMBL2110766,0,CCCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0
3248,CHEMBL2218888,0,Cc1ccc(C(O)C(C)NCCCc2ccccc2)cc1O,0
3249,CHEMBL167911,0,COP(=O)(OC)OC=C(Cl)Cl,0
3250,CHEMBL2104656,0,CCN(CCCC(=O)C1CCCCC1)[C@@H](C)Cc1ccc(OC)cc1,0
3251,CHEMBL2043025,2,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,0
3252,CHEMBL859,4,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,1
3253,CHEMBL1631107,0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,0
3254,CHEMBL1186579,4,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
3255,CHEMBL1201116,4,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,1
3256,CHEMBL2110580,2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1,0
3257,CHEMBL2141296,4,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,1
3258,CHEMBL4089083,2,O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,0
3259,CHEMBL39516,0,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,0
3260,CHEMBL1204948,0,O=C(O)c1cc2cc(Cc3cccnc3)ccc2o1,0
3261,CHEMBL819,4,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1
3262,CHEMBL549,4,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
3263,CHEMBL1742421,0,COCCc1ccc(OCC(O)C(C)(C)N)cc1,0
3264,CHEMBL4297646,3,Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1,0
3265,CHEMBL4297497,2,NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,0
3266,CHEMBL2104472,0,FC(C(F)(F)F)C(F)(F)F,0
3267,CHEMBL76688,3,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,0
3268,CHEMBL100622,0,C[N+](C)(C)CCCCCC[N+](C)(C)C,0
3269,CHEMBL512306,2,CCN(CC)C(=O)Cc1c(-c2ccc(OCCF)cc2)nn2c(C)cc(C)nc12,0
3270,CHEMBL3989747,0,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(F)c(Cl)cc21,0
3271,CHEMBL406117,3,N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN,0
3272,CHEMBL152067,1,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0
3273,CHEMBL1911882,2,CN(CCCNCc1ccc2c(c1)OCO2)c1nc(-n2ccnc2)ns1,0
3274,CHEMBL356388,2,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,0
3275,CHEMBL314010,0,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0
3276,CHEMBL358930,0,CCC(C)NCC(O)c1ccc2c(c1)CCCC2,0
3277,CHEMBL1418182,0,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0
3278,CHEMBL48802,3,C[S+]([O-])CCCCN=C=S,0
3279,CHEMBL2037511,2,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C,0
3280,CHEMBL2106005,0,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,0
3281,CHEMBL1201222,4,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,1
3282,CHEMBL509336,0,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0
3283,CHEMBL1162496,1,CC(O)CC(=O)O,0
3284,CHEMBL803,4,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1
3285,CHEMBL2104515,0,NNC(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)Oc1ccccc1,0
3286,CHEMBL2106144,0,CN1CCN(C(=O)/C=C2/c3ccccc3NC(=O)c3ccccc32)CC1,0
3287,CHEMBL2107351,2,CC[C@@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,0
3288,CHEMBL3989871,3,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,0
3289,CHEMBL150365,0,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0
3290,CHEMBL1452696,4,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1
3291,CHEMBL2105487,4,[S],1
3292,CHEMBL102970,3,Cc1ncc(CO)c(C=O)c1O,0
3293,CHEMBL126159,1,COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,0
3294,CHEMBL1180003,4,CCCCCCCCCCCCCC[N+](C)(C)C,1
3295,CHEMBL2110815,0,CN(C)c1ccc(/C=C/c2scc(-c3ccc(-c4ccccc4)cc3)[n+]2C)cc1,0
3296,CHEMBL1875805,0,CC(=O)NC(CC(C)C)C(=O)O,0
3297,CHEMBL1231574,4,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1
3298,CHEMBL2105321,0,CCCCC(=O)OC1C(C=O)=CC(O)C(O)C1O,0
3299,CHEMBL1078685,2,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0
3300,CHEMBL1370446,0,Cc1sc2ccccc2c1CC1=NCCN1,0
3301,CHEMBL2078925,0,Cc1c(N2C[C@@H](N)C3(CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,0
3302,CHEMBL3989484,0,COC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,0
3303,CHEMBL2095212,4,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,1
3304,CHEMBL2218880,0,CC1CC(OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,0
3305,CHEMBL1233584,2,CC[C@H](C)[C@H](N)C(=O)O,0
3306,CHEMBL3989762,0,CC[C@H]1[C@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5OC(=O)CCl)N3[C@@H]1O,0
3307,CHEMBL299233,0,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,0
3308,CHEMBL10878,4,COc1ccc2cccc(CCNC(C)=O)c2c1,1
3309,CHEMBL4297441,3,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,0
3310,CHEMBL633,4,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1
3311,CHEMBL13589,0,Nc1ncnc(Nc2ccccc2)n1,0
3312,CHEMBL506981,3,COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12,0
3313,CHEMBL267476,2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0
3314,CHEMBL4297433,1,CS(=O)(=O)F,0
3315,CHEMBL445332,1,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,0
3316,CHEMBL3833354,0,NC(=S)NS(=O)(=O)c1ccc(N)cc1.NCc1ccc(S(N)(=O)=O)cc1,0
3317,CHEMBL1697825,0,CCCCN(CCCC)CCNc1nc(-c2ccccc2)no1,0
3318,CHEMBL2105401,0,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(Cl)cc1)c1ccc(Cl)s1,0
3319,CHEMBL2105845,2,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21,0
3320,CHEMBL3763743,1,Oc1ccc(Oc2sc3cc(O)ccc3c2-c2ccc(F)cc2)cc1,0
3321,CHEMBL1958077,0,Cc1cc(NC(=O)c2c(C)cccc2C)no1,0
3322,CHEMBL244243,2,C[C@@H](NC(=O)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1,0
3323,CHEMBL54440,0,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
3324,CHEMBL146673,1,Cc1cn([C@H]2C[C@H](O)[C@]3(CO)C[C@H]23)c(=O)[nH]c1=O,0
3325,CHEMBL270515,1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,0
3326,CHEMBL139367,4,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,1
3327,CHEMBL39560,0,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0
3328,CHEMBL2104951,0,COc1ccc2c(c1)CN(C(=O)C(=O)O)CCS2,0
3329,CHEMBL118865,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,0
3330,CHEMBL1672627,1,O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1,0
3331,CHEMBL360055,4,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,1
3332,CHEMBL2106146,0,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,0
3333,CHEMBL2107615,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(N=[N+]=[N-])cc1,0
3334,CHEMBL312448,4,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,1
3335,CHEMBL2105637,4,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,1
3336,CHEMBL285123,3,N[C@H](CO)C(=O)O,0
3337,CHEMBL1088751,2,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,0
3338,CHEMBL4175981,2,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,0
3339,CHEMBL474260,0,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,0
3340,CHEMBL2105232,0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1,0
3341,CHEMBL2107099,0,Cc1ccccc1C(=O)NP(N)(N)=O,0
3342,CHEMBL57053,0,Oc1ccc(Cl)cc1,0
3343,CHEMBL773,4,NCC(=O)O,1
3344,CHEMBL2103882,3,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,0
3345,CHEMBL2105156,0,CC1OCC(Br)([N+](=O)[O-])CO1,0
3346,CHEMBL72,4,CNCCCN1c2ccccc2CCc2ccccc21,1
3347,CHEMBL4297648,2,[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1,0
3348,CHEMBL715,4,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1
3349,CHEMBL164840,0,CCN(CC)CCOc1ccccc1O/C(=C/c1ccccc1)C(C)=O,0
3350,CHEMBL2111086,3,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,0
3351,CHEMBL2105589,0,COc1ccc(/C=C/CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC,0
3352,CHEMBL2107291,0,CC(C)CCCCCCCCCCCCCCCO,0
3353,CHEMBL1618018,4,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,1
3354,CHEMBL1742465,0,CN(C)CCOC(C)(c1ccccc1)c1ccccc1,0
3355,CHEMBL2008544,0,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0
3356,CHEMBL2103993,0,CC(Oc1cccc(C(=O)c2ccccc2)c1)C(=O)O,0
3357,CHEMBL1201384,0,Nc1ccn([C@H]2CC[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,0
3358,CHEMBL2107452,0,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,0
3359,CHEMBL254219,4,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
3360,CHEMBL23832,1,O=C(O)c1ccccc1Nc1ccccc1,0
3361,CHEMBL1207579,0,CCCc1c2nc(C(=O)O)cc(NC)c2cc2c(=O)cc(C(=O)O)oc12,0
3362,CHEMBL13828,4,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
3363,CHEMBL1242,4,Nc1ccc(/N=N/c2ccccc2)c(N)n1,1
3364,CHEMBL2107145,4,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Mg+2],1
3365,CHEMBL45024,0,C[S+](C)CC[C@H](N)C(=O)O,0
3366,CHEMBL2107685,0,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C,0
3367,CHEMBL2104722,0,N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1,0
3368,CHEMBL2107093,0,Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,0
3369,CHEMBL1672,4,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,1
3370,CHEMBL1449,4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,1
3371,CHEMBL4297619,3,O=C(O)CNC(=O)c1c(O)cc(CCc2ccccc2)n2ncnc12,0
3372,CHEMBL1909070,0,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0
3373,CHEMBL1571863,4,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1
3374,CHEMBL2106812,0,C=C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0
3375,CHEMBL1985503,0,[O-][n+]1cccc(CO)c1,0
3376,CHEMBL181,4,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1
3377,CHEMBL2105014,0,CN[C@@H](C)CC1CCCCC1,0
3378,CHEMBL4299850,2,CN1CC2CCCC(C1)C2OC(=O)C(O)(c1ccccc1)C1CCCC1,0
3379,CHEMBL69759,0,NS(=O)(=O)c1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1,0
3380,CHEMBL2110816,4,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1
3381,CHEMBL1201379,0,O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,0
3382,CHEMBL1482,4,CC(C[N+](C)(C)C)OC(N)=O,1
3383,CHEMBL206468,2,OC[C@H]1CNC[C@@H](O)[C@@H]1O,0
3384,CHEMBL1620387,0,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
3385,CHEMBL9506,0,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,0
3386,CHEMBL1200438,4,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1
3387,CHEMBL1419,4,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1
3388,CHEMBL1739674,0,COc1ccccc1N1CCN(CCc2c[nH]c3cc4c(cc23)OCO4)CC1,0
3389,CHEMBL346977,4,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,1
3390,CHEMBL1823518,1,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,0
3391,CHEMBL2104850,0,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,0
3392,CHEMBL1201349,4,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,1
3393,CHEMBL2104984,2,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3F)nc2C)ccc1OC(C)(C)C(=O)O,0
3394,CHEMBL2103925,0,CC(C)CCCC(C)NC(C)C,0
3395,CHEMBL2107218,0,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,0
3396,CHEMBL1201747,4,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,1
3397,CHEMBL2105338,0,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
3398,CHEMBL2105906,0,CCCn1c(=O)c(CCCOC(=O)NC)nc2ccccc21,0
3399,CHEMBL2105494,0,Cc1cc(N2CCCCC2)nn2cnnc12,0
3400,CHEMBL144673,4,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,1
3401,CHEMBL641,4,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1
3402,CHEMBL2107394,0,O=C(O)COc1cc(OCC(=O)O)c2c(=O)cc(-c3ccccc3)oc2c1,0
3403,CHEMBL412262,2,CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
3404,CHEMBL397976,2,O=C1CC[C@@H](C(=O)O)N1,0
3405,CHEMBL301523,3,N[C@@H](Cc1ccccc1)C(=O)O,0
3406,CHEMBL3940890,3,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,0
3407,CHEMBL2110746,0,CCCCN(CCCC)C(=O)OCC[N+](C)(C)CC,0
3408,CHEMBL36016,0,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,0
3409,CHEMBL2104492,0,O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,0
3410,CHEMBL232943,2,COC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,0
3411,CHEMBL1337,4,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1
3412,CHEMBL2105099,0,OC1O[C@H](CN(CCCl)CCCl)[C@H](O)[C@H](O)[C@H]1O,0
3413,CHEMBL2105229,0,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,0
3414,CHEMBL2104653,0,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,0
3415,CHEMBL94081,4,C=CCOc1ccc(CC(=O)O)cc1Cl,1
3416,CHEMBL770,4,c1ccc(CC2=NCCN2)cc1,1
3417,CHEMBL2107073,0,CO[C@H]1CCC[C@H]2C1=C(C(=O)OC(C)OC(=O)OC1CCCCC1)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21,0
3418,CHEMBL1742402,0,Cc1cc(C)cc(C(=O)O[C@@H]2C[C@@H]3CC[C@H](C2)N3C)c1,0
3419,CHEMBL3039598,4,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,1
