,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,634.3001816749572,45.97898750939574,1.1436999320983887,0.4852558246036913,5,200,1,5,0.15,0.0,0.7,"{'scale_pos_weight': 5, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.3081218008829031,0.33029708751640013,0.35356603230349226,0.367328260605282,0.3632454239065922,0.3445117210429339,0.022270198690331366,36
46,771.7143971443177,39.12744973155727,1.2735031127929688,0.44566044667621557,35,300,3,4,0.1,0.3,0.7,"{'scale_pos_weight': 35, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.3146317980166754,0.319664494813523,0.3448392908826896,0.3520789601471346,0.3260784490300462,0.33145859857801374,0.014528801379954331,81
47,738.9045644283294,76.63092398519493,1.2370511531829833,0.33014599088595675,20,200,5,12,0.15,0.0,0.3,"{'scale_pos_weight': 20, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 12, 'learning_rate': 0.15, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.33681960087506174,0.3401365441231677,0.34536786928898916,0.3625445168885363,0.3656437051612173,0.3501024472673945,0.01178562900973611,18
48,109.54762983322144,15.493830022859951,1.3544429302215577,0.890168977014255,35,100,7,3,0.25,0.3,0.4,"{'scale_pos_weight': 35, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.25, 'gamma': 0.3, 'colsample_bytree': 0.4}",0.31421264482099037,0.3065088176065742,0.3439275681573653,0.34657273506458414,0.31708756416165174,0.3256618659622331,0.016385010837467615,95
49,1456.0484473228455,43.29179075486774,1.4763223648071289,0.6442772090575591,20,300,7,12,0.05,0.3,0.4,"{'scale_pos_weight': 20, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 12, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.4}",0.3389845333477537,0.33628112182309555,0.3547709680222806,0.37196269117225,0.3717143629463465,0.3547427354623453,0.015321331033780828,9
50,1568.2171181678773,41.18775697462858,1.229898166656494,0.3531378566999813,15,400,1,6,0.25,0.2,0.7,"{'scale_pos_weight': 15, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.25, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.30950267285808786,0.34134509175649225,0.34341342186921997,0.3804776267119362,0.3710950666504178,0.34916677596923085,0.025014956363607357,20
51,189.87310519218445,21.702531835883256,1.15267333984375,0.25372506662498495,5,200,5,3,0.25,0.2,0.3,"{'scale_pos_weight': 5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.25, 'gamma': 0.2, 'colsample_bytree': 0.3}",0.3024353968073006,0.3145676641080164,0.3559856215091286,0.36189289424935966,0.34059689218380207,0.3350956937715215,0.02312071459951019,71
52,1961.2934037208556,79.82398854341128,1.360802412033081,0.21376677225430135,20,400,1,8,0.3,0.0,0.7,"{'scale_pos_weight': 20, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.3, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.32064598948908124,0.33050461178941604,0.3501755311479974,0.3712917074726661,0.36102623329344397,0.34672881463852095,0.018778553006755794,26
53,976.3232330322265,59.407001438095364,1.2917276859283446,0.2728437450103673,15,400,3,4,0.25,0.3,0.7,"{'scale_pos_weight': 15, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.25, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.3041545558091772,0.30151080944254477,0.3391427220428827,0.35112905470727723,0.34708329186597087,0.32860408677357056,0.02140907880090034,90
54,1468.7127005100251,70.52032140150096,1.355408525466919,0.28623585399964907,10,500,1,6,0.2,0.2,0.5,"{'scale_pos_weight': 10, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.2, 'colsample_bytree': 0.5}",0.31225834643738914,0.3327122091309963,0.3552063343273836,0.35573539648241675,0.351755687643009,0.34153359480423895,0.0168996045581861,48
